b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.32134,-1.10719,-1.68499,-2.4037,-2.95872,-0.211174,-0.0956427,0.118037,0.028509,-0.101364,0.971922,0.225465,0.568609,0.68536,1.85163,1.76966,0.248429,1.35904,1.31589,2.04675,-0.013639,-0.0675565,-0.0684818,-0.336777,-0.740795,-1.56116,-3.3645,-0.131374
-2.42569,-1.41624,-1.64317,-2.76277,-3.37644,-0.105776,-0.0167217,0.0321919,0.0665504,-0.0849934,1.18635,0.591471,0.578824,0.879747,2.09777,1.85355,0.494197,1.37212,1.37703,2.43992,-0.013147,-0.115244,-0.00576714,-0.338555,-0.80333,-1.52218,-3.47809,-0.123388
-2.61258,-1.50706,-1.70137,-2.68143,-3.17662,-0.124082,-0.00477423,-0.0187159,0.0266276,-0.28622,1.21398,0.544953,0.550225,0.65596,2.24962,1.89119,0.437291,1.30344,1.37282,2.27694,-0.0140406,-0.0865675,-0.0145489,-0.3361,-0.706845,-1.59099,-3.44995,-0.103077
-2.64082,-1.50851,-1.77154,-2.98798,-3.43395,-0.205121,-0.193626,0.0461809,0.0918277,-0.227304,1.21995,0.609668,0.601847,0.759664,2.42555,2.19053,0.706933,1.40199,1.608,2.66178,-0.0151618,-0.0830851,0.0642916,-0.318131,-0.708622,-1.57205,-3.45703,-0.112621
-2.52558,-1.39333,-1.70305,-2.62243,-3.31442,-0.292633,-0.173381,-0.00147462,-0.137991,-0.156793,0.936896,0.375475,0.454951,0.532847,2.02224,2.08938,0.582029,1.28783,1.23838,2.38898,-0.0139859,-0.0757014,-0.00474602,-0.388313,-0.820219,-1.64892,-3.51796,-0.0959804
-2.56197,-1.35541,-1.67091,-2.78778,-3.10696,-0.226122,-0.0781456,-0.0273043,0.080552,-0.0651927,1.13448,0.397143,0.543485,0.774587,1.84136,2.19557,0.545287,1.32955,1.50434,2.09424,-0.0137692,-0.106551,0.0545896,-0.323038,-0.743021,-1.51849,-3.41783,-0.111792
-2.4654,-1.56604,-1.73534,-2.4933,-3.33619,-0.402137,-0.146601,-0.0797656,-0.217409,-0.125054,1.19046,0.743443,0.731699,0.759366,2.31038,1.97453,0.613907,1.40866,1.34899,2.42397,-0.0132998,-0.113762,0.00530244,-0.372334,-0.768801,-1.56157,-3.36092,-0.148153
-2.46286,-1.22346,-1.54217,-2.69668,-2.98141,-0.150924,-0.147633,-0.00720862,-0.0876609,-0.201009,1.09206,0.456733,0.576365,1.13226,2.0002,1.97011,0.408986,1.14843,1.42948,2.19424,-0.0143139,-0.0741429,-0.0200415,-0.328132,-0.820964,-1.585,-3.46449,-0.101407
-2.52418,-1.46209,-1.63662,-2.59973,-3.20142,-0.0844448,0.0350659,0.080357,-0.00524323,-0.217859,1.16834,0.474385,0.490566,0.569912,2.06078,2.01965,0.443555,1.22986,1.33767,2.20743,-0.0137136,-0.0740803,0.00655232,-0.340062,-0.809185,-1.52651,-3.46332,-0.100707
-2.79224,-1.77763,-1.84128,-2.96322,-3.65736,-0.136603,-0.0346564,0.077058,-0.0375835,-0.12065,1.42603,0.817044,0.746516,1.16364,2.4635,2.14673,0.881956,1.44382,1.71143,2.75255,-0.0140112,-0.127864,-0.0730706,-0.343321,-0.820795,-1.54154,-3.43665,-0.112529
-2.5915,-1.44905,-1.71248,-2.75462,-3.3739,-0.0831255,0.0231183,0.148842,0.109198,-0.10979,1.24913,0.505256,0.593223,0.907216,2.31526,2.05766,0.472284,1.3043,1.61115,2.45848,-0.0138703,-0.111659,-0.0381088,-0.379507,-0.823161,-1.53777,-3.43154,-0.0918107
-2.56359,-1.46106,-1.81791,-2.89405,-3.39323,-0.147477,-0.00560744,0.135547,0.119597,-0.0567682,1.02949,0.511892,0.583301,0.939699,2.19791,2.10329,0.592871,1.38105,1.46516,2.54336,-0.0149533,-0.043302,0.0214229,-0.347927,-0.781461,-1.62413,-3.56405,-0.13727
-2.61837,-1.49745,-1.78432,-2.83383,-3.51309,-0.0061064,0.0626351,0.177834,0.0676483,0.279049,1.18725,0.546847,0.67591,0.846066,2.06407,1.86745,0.44022,1.24798,1.47602,2.21757,-0.0144069,-0.109432,0.0297467,-0.377134,-0.784956,-1.55725,-3.43824,-0.0628931
-2.40155,-1.2731,-1.61319,-2.66781,-3.18972,-0.170292,0.00623165,0.0501974,0.000246304,-0.116915,0.99862,0.246361,0.44922,0.693556,1.91539,1.73967,0.200625,1.22453,1.23838,2.29255,-0.0139968,-0.0553152,0.0441135,-0.368588,-0.731927,-1.58507,-3.43987,-0.0845651
-2.6873,-1.54334,-1.76918,-2.89375,-3.31336,-0.0782606,0.0996612,0.0895624,0.235636,0.0705445,1.14917,0.448949,0.497784,0.838497,1.91711,2.29475,0.635019,1.3675,1.43812,2.4818,-0.0143015,-0.0668165,0.0193826,-0.361161,-0.758917,-1.60603,-3.48796,-0.0792104
-2.45149,-1.45651,-1.68676,-2.80864,-3.3627,-0.224634,-0.0650602,0.100176,-0.0580034,-0.0304614,1.13144,0.564355,0.56819,1.00328,2.12237,1.89938,0.568783,1.18277,1.44918,2.42907,-0.0138025,-0.0913746,0.0383459,-0.307885,-0.747693,-1.57182,-3.42944,-0.0933203
-2.49052,-1.39538,-1.76108,-2.8205,-3.32071,-0.304888,-0.223096,0.0766451,0.0404457,-0.173095,1.34081,0.6741,0.686826,0.949964,2.2877,2.05848,0.5728,1.40602,1.71691,2.56919,-0.0140372,-0.0945819,-0.0185018,-0.339292,-0.785609,-1.57635,-3.47566,-0.130961
-2.57534,-1.49271,-1.81183,-2.8991,-3.20877,-0.283394,-0.106573,0.0709941,-0.000447437,-0.124304,1.24729,0.538828,0.428058,0.858879,2.08774,2.02508,0.549578,1.4403,1.48324,2.2335,-0.0143342,-0.126371,-0.0237874,-0.344266,-0.687723,-1.54976,-3.37808,-0.0757786
-2.31812,-1.26289,-1.64799,-2.55264,-3.23601,-0.249136,-0.0631789,-0.0174502,-0.0793319,-0.0171005,0.99754,0.336825,0.501765,0.657036,2.00561,1.88245,0.374568,1.32412,1.32306,2.33386,-0.014541,-0.0745921,-0.0535185,-0.351592,-0.818523,-1.56559,-3.49825,-0.156754
-2.61906,-1.46453,-1.80555,-2.90414,-3.46296,-0.194162,-0.0421476,0.00950514,-0.033347,-0.150287,1.02132,0.324062,0.53589,0.899261,2.14178,2.19466,0.718692,1.45784,1.56589,2.744,-0.0139876,-0.106296,-0.0496253,-0.317592,-0.733495,-1.61695,-3.47229,-0.0907929
-2.48527,-1.20913,-1.61724,-2.70059,-3.31278,-0.248967,-0.237216,-0.0583628,-0.0913655,-0.173757,1.09938,0.312167,0.424155,0.704285,2.06545,1.8862,0.320864,1.20631,1.29541,2.37693,-0.0144477,-0.0324152,0.0351164,-0.379473,-0.814584,-1.63586,-3.563,-0.126386
-2.46628,-1.3305,-1.65427,-2.6818,-3.16885,-0.0941339,-0.0309618,0.0743796,0.0439084,0.0831054,0.890752,0.237269,0.355669,0.681887,1.88888,1.85024,0.295428,1.23491,1.31442,2.1369,-0.0142353,-0.0385556,0.0603544,-0.364324,-0.762762,-1.59652,-3.50059,-0.0886464
-2.26296,-1.27144,-1.58673,-2.59756,-3.05036,-0.0489835,0.04189,0.0851561,0.0175234,0.130248,0.858512,0.462553,0.516566,0.750433,1.98755,1.59228,0.278843,1.19959,1.205,1.87205,-0.0140473,-0.0867437,-0.035108,-0.335944,-0.774265,-1.52749,-3.41954,-0.107536
-2.59286,-1.49369,-1.80858,-2.71881,-3.44475,0.0345412,0.148677,0.110198,0.0827808,0.0277883,0.972149,0.396347,0.592795,0.693548,2.15273,2.03451,0.510157,1.46102,1.46467,2.59265,-0.0139995,-0.0970807,-0.0608931,-0.293479,-0.801205,-1.60838,-3.50394,-0.111823
-2.29105,-1.20218,-1.73143,-2.54207,-3.17739,-0.221228,-0.130796,0.0470201,-0.178229,-0.0956451,1.02517,0.294287,0.628772,0.977217,2.03135,1.71851,0.253654,1.315,1.28848,2.23327,-0.0137181,-0.0893575,-0.0208944,-0.291048,-0.749914,-1.60745,-3.43566,-0.105979
-2.58899,-1.58002,-1.6545,-2.61939,-3.27841,-0.0881036,-0.0524898,0.0337044,-0.0172302,0.0553956,1.23622,0.721737,0.664667,0.886129,2.21807,2.01727,0.616416,1.38408,1.34697,2.20538,-0.013941,-0.133793,0.00494242,-0.413252,-0.817861,-1.53791,-3.41778,-0.079899
-2.69959,-1.56714,-1.81584,-2.99596,-3.21862,-0.0454015,0.00653934,0.0887658,0.182304,-0.0216513,1.28033,0.692821,0.683525,1.10844,2.14713,2.23258,0.729127,1.47562,1.63361,2.34621,-0.0140007,-0.130826,-0.00737368,-0.353331,-0.750546,-1.57107,-3.44051,-0.142841
-2.51936,-1.44246,-1.72466,-2.85582,-3.43084,-0.104132,-0.101841,0.0667909,-0.148956,-0.114944,1.23508,0.669188,0.615925,1.04588,2.42529,1.8477,0.479791,1.25893,1.62783,2.347,-0.0146597,-0.0576132,0.0343558,-0.34835,-0.780131,-1.5326,-3.49743,-0.0861978
-2.60411,-1.48996,-1.75978,-2.71173,-3.38434,-0.253434,-0.168809,-0.0584054,-0.231366,-0.0990618,1.11121,0.458018,0.608213,0.787725,2.00189,2.29927,0.825356,1.4519,1.64068,2.65882,-0.0139127,-0.103939,-0.00912679,-0.296198,-0.783417,-1.59656,-3.46464,-0.133042
-2.31663,-1.27651,-1.70297,-2.56781,-2.99219,-0.172172,-0.0359247,0.0927542,-0.068869,0.0252461,0.78972,0.276946,0.375707,0.609753,1.8292,1.83271,0.319416,1.16806,1.20058,1.91013,-0.0149482,-0.110675,-0.0135357,-0.35886,-0.784192,-1.59543,-3.47608,-0.116918
-2.58475,-1.3557,-1.70754,-2.8243,-3.2951,-0.199849,-0.0622103,0.0525134,0.116918,-0.119679,0.936146,0.146246,0.483985,0.62756,2.02083,1.95621,0.423295,1.33102,1.46595,2.41441,-0.0142845,-0.109813,-0.0533616,-0.388797,-0.842409,-1.55019,-3.49636,-0.115798
-2.57899,-1.48094,-1.65458,-2.71415,-3.18171,-0.148024,-0.019887,0.00683244,-0.0648022,-0.163919,1.26458,0.641214,0.576936,0.82758,2.29088,2.19643,0.730319,1.45033,1.67291,2.4337,-0.0143976,-0.134684,-0.0225318,-0.337937,-0.797847,-1.58793,-3.48766,-0.155674
-2.44677,-1.36815,-1.56918,-2.56232,-3.38061,-0.102048,-0.0879346,0.0204362,-0.0024952,-0.0338931,1.06717,0.619409,0.508655,0.717914,2.22982,1.88181,0.536548,1.14775,1.20668,2.4976,-0.0134237,-0.0871445,-0.00800608,-0.333002,-0.758426,-1.55535,-3.41413,-0.139055
-2.33968,-1.14643,-1.58794,-2.48874,-3.01425,-0.214477,-0.0725962,-0.0158942,0.00300092,-0.194781,0.93333,0.172508,0.423436,0.392816,1.83995,1.8552,0.270191,1.29225,1.25308,2.27369,-0.0135415,-0.081248,-0.0396995,-0.373799,-0.779127,-1.5587,-3.48309,-0.118883
-2.41898,-1.37641,-1.64095,-2.54071,-3.11061,-0.182793,0.0148451,0.0618749,-0.0651759,-0.0233197,1.173,0.608924,0.687004,0.798515,2.11744,1.92552,0.410531,1.27658,1.24897,2.08406,-0.0134317,-0.120159,-0.00660738,-0.310088,-0.734972,-1.52775,-3.37378,-0.115482
-2.7998,-1.5,-1.7854,-2.90145,-3.29364,-0.0271439,0.0327601,0.155565,0.18029,-0.0730648,1.45204,0.644969,0.644364,1.01046,2.26744,2.14025,0.576767,1.29377,1.54558,2.53584,-0.0143311,-0.0917168,0.0138045,-0.403142,-0.802896,-1.60658,-3.46563,-0.17859
-2.30699,-1.28064,-1.67555,-2.52446,-3.15049,-0.272467,-0.166574,0.0631838,-0.143504,-0.321201,0.856873,0.35021,0.315067,0.571216,2.09147,1.84407,0.502316,1.33951,1.3132,2.30282,-0.0141464,-0.0566579,0.0397025,-0.300852,-0.745386,-1.58627,-3.45448,-0.123609
-2.47409,-1.44939,-1.69453,-2.59405,-3.36498,-0.012096,0.0922629,0.155546,0.0511891,0.109714,0.896997,0.388964,0.41287,0.538608,2.00608,1.76181,0.414387,1.22747,1.22053,2.21545,-0.0141921,-0.0567208,-0.0245587,-0.338402,-0.847416,-1.5685,-3.44451,-0.127874
-2.34558,-1.3808,-1.58453,-2.81152,-3.42164,-0.139672,-0.0570272,0.0313307,0.165516,0.0576284,0.857743,0.306128,0.358198,0.769943,1.9798,1.84233,0.5638,1.29849,1.52382,2.53173,-0.0141456,-0.0989005,-0.0114507,-0.293899,-0.745318,-1.57813,-3.47053,-0.151775
-2.83231,-1.63827,-1.80149,-2.90064,-3.57535,0.211848,0.253276,0.201938,0.23724,0.299473,1.17418,0.421767,0.46987,0.644565,1.99044,2.07365,0.578472,1.37182,1.43212,2.55749,-0.0145556,-0.0438261,0.0463613,-0.333919,-0.792584,-1.58528,-3.52783,-0.108737
-2.30017,-1.14163,-1.55487,-2.61018,-3.17834,-0.183365,-0.0283017,0.0424015,-0.0548818,0.069589,0.737769,0.106087,0.344493,0.704912,1.83239,1.78889,0.308739,1.24468,1.51698,2.24663,-0.0141031,-0.099251,-0.045244,-0.363749,-0.822879,-1.52787,-3.38397,-0.12592
-2.66049,-1.55204,-1.79633,-2.98013,-3.42919,-0.0352943,0.0816819,0.00056375,0.0480129,0.0936372,1.34499,0.695535,0.744169,1.27676,2.41033,1.93974,0.489006,1.37488,1.52329,2.43401,-0.0145464,-0.0678942,-0.0057595,-0.370981,-0.792892,-1.58742,-3.44963,-0.142775
-2.44465,-1.54576,-1.82841,-2.83529,-3.55116,-0.41006,-0.189109,0.00277003,-0.166829,-0.220329,1.25982,0.757311,0.808749,1.05765,2.57326,1.97132,0.666289,1.44422,1.51432,2.55062,-0.0142121,-0.0762482,0.0338221,-0.321054,-0.753099,-1.55075,-3.43644,-0.0918998
-2.57722,-1.52578,-1.67271,-2.94951,-3.39775,-0.112388,0.00523427,-0.01032,0.014446,0.0828142,1.19156,0.545556,0.575276,1.07524,2.04904,1.99533,0.580659,1.33214,1.67843,2.45749,-0.0137315,-0.0535568,0.0431162,-0.320917,-0.80387,-1.58271,-3.44202,-0.103806
-2.42474,-1.22267,-1.71466,-2.66026,-3.18061,-0.244557,-0.162939,0.0386956,0.00528194,-0.0998993,1.15502,0.415206,0.635743,0.965314,2.14602,2.01193,0.375852,1.40349,1.27213,2.32182,-0.0132125,-0.130337,0.0088363,-0.317654,-0.751184,-1.54845,-3.41927,-0.122895
-2.71215,-1.60628,-1.6472,-2.74925,-3.35181,-0.119767,-0.0178785,0.0457734,-0.0315119,-0.161099,1.28658,0.721657,0.433934,0.852406,2.43066,2.13644,0.655906,1.18963,1.51423,2.50449,-0.0144221,-0.0552753,-0.0297941,-0.312878,-0.773473,-1.63723,-3.56289,-0.117189
-2.40233,-1.33784,-1.66788,-2.67633,-3.08316,-0.370405,-0.203916,0.0792207,-0.110776,-0.302313,1.09948,0.499985,0.503277,0.757735,1.99273,2.00385,0.522522,1.31963,1.53093,2.35261,-0.0132796,-0.0705561,-0.0143077,-0.376941,-0.792964,-1.56404,-3.46033,-0.130486
-2.61253,-1.48387,-1.75114,-2.68545,-3.60349,-0.104676,0.032697,0.142614,0.113103,0.0258458,1.17082,0.618743,0.655426,0.714609,2.46235,2.01097,0.513099,1.19839,1.25987,2.75215,-0.0139367,-0.120034,-0.0321063,-0.322987,-0.794713,-1.552,-3.45914,-0.131426
-2.68767,-1.52671,-1.67844,-2.418,-3.61852,-0.165986,0.0207945,0.0764652,-0.134503,0.000512709,1.08654,0.34991,0.404267,0.449145,2.08949,2.20862,0.531478,1.36874,1.27997,2.64797,-0.0143572,-0.0990887,-0.0102243,-0.325033,-0.81099,-1.57893,-3.46552,-0.100986
-2.69268,-1.51366,-1.75132,-2.82144,-3.46094,-0.30636,-0.0664004,0.0223158,-0.0293478,-0.0773125,1.43006,0.602197,0.557897,1.02355,2.28013,2.1729,0.538055,1.40135,1.59109,2.53377,-0.0138767,-0.0619191,0.00988112,-0.380878,-0.791172,-1.6075,-3.49041,-0.135108
-2.54258,-1.47938,-1.71022,-2.75326,-3.19653,-0.0868027,0.0826042,0.0736172,0.0218719,-0.066851,0.830754,0.140158,0.360768,0.712927,1.7429,1.88084,0.478013,1.34291,1.49925,2.34251,-0.0146168,-0.0820939,-0.0191483,-0.371661,-0.850308,-1.64618,-3.49332,-0.138038
-2.47607,-1.51458,-1.71866,-2.7196,-3.47941,-0.249979,0.00735716,-0.0367887,-0.0892398,0.0231521,1.33742,0.764214,0.591959,0.895807,2.46235,1.99545,0.548659,1.35317,1.46026,2.5385,-0.0138537,-0.126648,0.00164389,-0.32416,-0.782718,-1.51254,-3.38394,-0.130569
-2.55049,-1.33884,-1.78454,-2.75069,-3.23478,-0.0294082,-0.0152524,0.0874159,0.0586661,-0.0521216,0.960733,0.434218,0.617261,0.733929,2.14688,1.80644,0.271873,1.31113,1.29852,2.15053,-0.0139918,-0.0947747,0.000306164,-0.379885,-0.747543,-1.59082,-3.48046,-0.111058
-2.67611,-1.5,-1.79755,-2.79347,-3.32339,-0.295124,-0.158478,0.077693,-0.0454445,-0.0113066,1.3413,0.690191,0.672866,0.843446,2.14876,2.22468,0.573726,1.39005,1.48107,2.44691,-0.0144277,-0.0986169,-0.0178446,-0.329547,-0.801272,-1.55524,-3.46517,-0.123615
-2.28488,-1.1918,-1.59082,-2.68852,-3.2646,-0.256436,-0.198831,-0.0256005,-0.119521,-0.237482,0.90003,0.347239,0.51679,0.804721,2.28925,1.79954,0.364785,1.25209,1.34326,2.51097,-0.014947,-0.0730034,0.03903,-0.33975,-0.805843,-1.53623,-3.50128,-0.108238
-2.6346,-1.50839,-1.80098,-2.81211,-3.54888,-0.2236,-0.0991548,0.133201,0.136203,-0.0409767,1.38768,0.74146,0.747475,0.811658,2.57547,2.10526,0.633648,1.4469,1.44296,2.50161,-0.0139903,-0.0886354,0.00540348,-0.354758,-0.748642,-1.54479,-3.4605,-0.102025
-2.58279,-1.34245,-1.64225,-2.58158,-3.18723,-0.103382,-0.0487022,0.0311678,-0.019109,-0.0463219,1.13831,0.442575,0.443961,0.547727,2.13836,1.84658,0.268694,1.12801,1.16077,2.18638,-0.0141557,-0.0848486,0.0499046,-0.390376,-0.806838,-1.66434,-3.5386,-0.10502
-2.5044,-1.49463,-1.8452,-2.98461,-3.42641,-0.324129,-0.0433276,0.0634649,-0.000406309,-0.0741846,1.29984,0.580587,0.729688,0.967898,2.22945,2.00841,0.452752,1.40371,1.59521,2.27706,-0.0138342,-0.0548492,0.0177796,-0.340584,-0.776508,-1.56689,-3.44846,-0.083301
-2.44202,-1.39551,-1.70156,-2.74408,-3.44528,-0.165243,0.029069,0.0842507,0.0741778,-0.0253454,1.05458,0.474002,0.496606,0.601973,2.16288,1.81465,0.38155,1.27461,1.44906,2.46208,-0.0139446,-0.0773228,0.00388631,-0.386135,-0.786519,-1.55982,-3.44525,-0.082237
-2.38804,-1.12215,-1.50729,-2.62334,-2.99637,-0.480513,-0.414211,-0.176858,-0.115126,-0.497992,1.05582,0.242469,0.342315,0.556193,2.0276,2.1236,0.389247,1.26379,1.53945,2.19574,-0.014703,-0.12724,-0.0354361,-0.33377,-0.748671,-1.54928,-3.45882,-0.115334
-2.57207,-1.67765,-1.72171,-2.91696,-3.71973,-0.116549,-0.0174379,-0.0333994,-0.0648339,-0.0417856,1.04029,0.565068,0.476965,0.816714,2.44648,1.8909,0.613712,1.21935,1.44131,2.62041,-0.0141714,-0.0757223,0.0323102,-0.344492,-0.753678,-1.59613,-3.47736,-0.101325
-2.65139,-1.4709,-1.75767,-2.723,-3.3323,-0.0429149,-0.00867453,0.166953,0.167287,-0.0524474,1.23341,0.460959,0.502832,0.750136,2.16287,2.0798,0.506048,1.31532,1.29645,2.29836,-0.0142858,-0.0898089,0.0167675,-0.33178,-0.809414,-1.54676,-3.42492,-0.127749
-2.30141,-1.37459,-1.55247,-2.50144,-3.16778,-0.0858431,0.081418,0.104717,0.145688,-0.0133754,0.830379,0.425803,0.388803,0.569845,2.02325,1.82654,0.459596,1.19173,1.28944,2.21331,-0.0140175,-0.106523,-0.0394713,-0.323822,-0.763039,-1.5712,-3.41293,-0.131772
-2.63095,-1.40326,-1.7121,-2.82305,-3.35432,-0.116618,-0.0838148,-0.0121737,-0.00972337,-0.274898,1.22558,0.398885,0.542595,0.677089,2.2502,2.10494,0.586884,1.42866,1.59267,2.65858,-0.0139985,-0.0858605,-0.00358548,-0.306105,-0.850077,-1.55809,-3.43763,-0.1169
-2.38938,-1.34745,-1.7135,-2.66029,-3.21697,-0.420109,-0.221451,-0.0140696,-0.102922,-0.207207,1.08577,0.457019,0.543945,0.798001,1.97463,1.94725,0.479975,1.30918,1.2404,2.40885,-0.0139792,-0.0554287,0.0229809,-0.287184,-0.74964,-1.55407,-3.43411,-0.0709134
-2.66834,-1.55765,-1.76276,-2.79913,-3.51211,-0.0903371,0.139483,0.177944,0.167558,0.0350441,1.28093,0.57045,0.572406,0.977331,2.4152,2.12464,0.5602,1.37591,1.49879,2.62572,-0.0142434,-0.136231,-0.0284473,-0.362678,-0.794596,-1.53499,-3.41731,-0.080978
-2.36403,-1.36271,-1.63497,-2.63722,-3.24405,-0.177786,-0.0861719,-0.00260683,-0.0397554,-0.223861,1.06523,0.62725,0.533461,0.826118,2.34555,1.90219,0.555176,1.33928,1.46334,2.30421,-0.0133368,-0.0672255,-0.087299,-0.318279,-0.802628,-1.575,-3.4868,-0.136508
-2.37258,-1.28582,-1.59354,-2.46353,-3.03565,-0.434787,-0.257257,-0.0618822,-0.134479,-0.363219,1.27974,0.578897,0.750056,0.86954,2.11144,1.88858,0.369493,1.17831,1.13658,2.19307,-0.0141146,-0.0687401,0.0215411,-0.318519,-0.763087,-1.56523,-3.33317,-0.0799618
-2.44032,-1.42023,-1.6676,-2.69761,-3.33083,-0.144983,0.00909466,0.0469778,0.0348717,0.0307196,0.955024,0.400149,0.495644,0.693716,2.01844,1.96864,0.616752,1.3949,1.47431,2.44033,-0.0139715,-0.130839,0.00100756,-0.339435,-0.765734,-1.56127,-3.48068,-0.116353
-2.40128,-1.30512,-1.65586,-2.65977,-3.2786,-0.363223,-0.173462,-0.0250749,-0.0626857,-0.0796359,0.979199,0.376766,0.575065,0.824759,2.13678,1.99655,0.404997,1.33112,1.59718,2.3291,-0.0144573,-0.0963514,-0.00840326,-0.360501,-0.813277,-1.5714,-3.45584,-0.128502
-2.66247,-1.61466,-1.77432,-2.83253,-3.57786,-0.0455795,0.131935,0.156733,-0.0535746,0.200059,1.16583,0.529505,0.52167,0.93995,2.13608,2.10787,0.678151,1.30448,1.58888,2.5956,-0.0148257,-0.0743461,0.0114875,-0.339209,-0.817856,-1.54825,-3.42868,-0.10697
-2.56694,-1.34919,-1.75463,-2.73135,-3.28044,-0.499954,-0.26049,-0.00963216,-0.112848,-0.119462,1.22118,0.413244,0.660231,0.841008,2.04802,2.20805,0.59939,1.42964,1.49851,2.39826,-0.0137893,-0.0951375,-0.00289436,-0.35836,-0.779692,-1.52158,-3.46646,-0.116822
-2.50477,-1.34003,-1.75949,-2.71693,-3.38821,-0.212765,-0.114207,0.149894,0.0369141,0.113902,1.03522,0.300393,0.497517,0.852291,1.95075,2.02152,0.452774,1.43249,1.44222,2.42615,-0.0140913,-0.069477,-0.0352727,-0.318379,-0.761986,-1.61987,-3.50488,-0.142802
-2.32529,-1.33751,-1.69825,-2.82376,-3.20695,-0.0147974,0.0453873,0.0995224,0.21431,-0.0867864,0.803376,0.316993,0.521237,0.85687,2.01548,1.71468,0.428154,1.28535,1.48527,2.3445,-0.0146752,-0.0618006,0.00363812,-0.32887,-0.756739,-1.61449,-3.55632,-0.139886
-2.31906,-1.26898,-1.56615,-2.59189,-3.29202,-0.0106696,0.0869701,0.0315674,0.0116813,0.100627,0.810648,0.134887,0.3303,0.608456,1.88763,1.6228,0.321614,1.14074,1.23093,2.34233,-0.0138188,-0.0775423,0.00573809,-0.362167,-0.751998,-1.59217,-3.4808,-0.0798169
-2.46136,-1.37,-1.59312,-2.61817,-3.41143,-0.187302,-0.0498278,0.0386655,-0.0199027,0.00970997,1.14034,0.447905,0.417032,0.541752,2.21721,1.96893,0.424601,1.1975,1.31956,2.40965,-0.0138135,-0.0700158,0.0316511,-0.320778,-0.767455,-1.52327,-3.39354,-0.10113
-2.41506,-1.50566,-1.77847,-2.68376,-3.24734,-0.0789222,0.161591,0.127392,0.108914,0.132537,0.83348,0.424928,0.489048,0.784995,1.89086,1.96332,0.60946,1.38314,1.47596,2.30528,-0.0139782,-0.0789823,-0.0157761,-0.336675,-0.766289,-1.59426,-3.48891,-0.145563
-2.67446,-1.50801,-1.66282,-2.51549,-3.38462,-0.143667,-0.0799398,-0.043029,0.0149547,-0.0869771,1.1093,0.437739,0.439986,0.644199,2.07492,2.04005,0.564569,1.28491,1.2162,2.54545,-0.0139829,-0.0964533,0.0285366,-0.423239,-0.832355,-1.59241,-3.43194,-0.150481
-2.48381,-1.31851,-1.66327,-2.71149,-3.41471,-0.126961,-0.00997144,0.114048,0.261919,-0.0547457,1.10451,0.424308,0.531088,0.802689,2.25932,2.03539,0.434859,1.22951,1.49373,2.49193,-0.0131261,-0.12954,-0.0524442,-0.347187,-0.742803,-1.5216,-3.42358,-0.15222
-2.26553,-1.3908,-1.69681,-2.64878,-3.32201,-0.208588,0.025825,-0.0203361,0.0108612,-0.029073,0.928729,0.531662,0.707494,0.692807,2.19244,1.79602,0.517034,1.32931,1.42761,2.49028,-0.0143493,-0.0547078,0.00796727,-0.371287,-0.751392,-1.56959,-3.46517,-0.105881
-2.6576,-1.468,-1.83186,-2.86429,-3.35968,-0.185787,-0.0551194,0.0469952,-0.0181841,-0.108322,1.03304,0.396895,0.588256,0.755512,2.06089,2.13294,0.539444,1.32396,1.4528,2.38219,-0.0151138,-0.101771,0.0339453,-0.381285,-0.707555,-1.5954,-3.47958,-0.0607049
-2.42619,-1.36898,-1.5896,-2.68938,-3.28541,-0.207008,-0.0520063,0.0475406,-0.0265199,-0.100112,0.921008,0.366035,0.502079,0.762082,2.10523,1.77577,0.264746,1.23846,1.33347,2.30342,-0.0145781,-0.165307,-0.0918236,-0.360121,-0.805645,-1.59137,-3.48435,-0.136334
-2.31375,-1.32145,-1.63312,-2.68794,-3.10136,-0.264889,-0.118911,-0.0377191,-0.094021,-0.0456241,0.836365,0.416708,0.573862,0.77987,1.7626,1.81529,0.439754,1.26206,1.53627,2.18732,-0.0140075,-0.13348,0.0250691,-0.401584,-0.832817,-1.55966,-3.44443,-0.115456
-2.5382,-1.53586,-1.73411,-2.751,-3.40611,-0.0486735,0.186976,0.140422,0.0906859,0.123256,1.16804,0.557983,0.517201,0.724085,2.29525,2.06793,0.593272,1.37241,1.45382,2.40682,-0.0135774,-0.0762285,-0.0127921,-0.331702,-0.795472,-1.53411,-3.43629,-0.121369
