b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.17807,-0.835413,-1.13203,-1.63083,-2.11656,-0.130554,0.0375785,0.0342192,-0.0315098,-0.122963,0.923566,0.389535,0.50843,0.755056,2.01867,1.79359,0.488348,1.2187,1.36265,2.22443,-0.010778,0.0436759,0.089548,-0.294988,-0.751577,-1.43976,-3.35238,-0.0477084
-2.41289,-0.994404,-1.16506,-1.6177,-2.3417,-0.0333702,0.151675,0.101377,-0.0328952,0.166496,0.998787,0.604303,0.604607,0.815914,2.09645,2.01657,0.689688,1.37756,1.51285,2.48683,-0.011143,-0.0133299,-0.0105512,-0.320903,-0.822136,-1.40488,-3.39862,-0.0697221
-2.06523,-0.749865,-1.1032,-1.57926,-2.06337,-0.178621,-0.0479728,0.0127857,0.0781289,-0.103319,1.01938,0.493768,0.449884,0.665956,1.91455,1.82558,0.551715,1.19188,1.30746,2.39806,-0.0107383,0.0151271,0.0279202,-0.267463,-0.658739,-1.42037,-3.33893,0.0227259
-2.36552,-0.904437,-1.12302,-1.61645,-2.44179,-0.167665,-0.080258,-0.00147762,0.000424013,-0.0570225,1.09886,0.585499,0.502263,0.702897,2.34255,2.02986,0.678661,1.31947,1.36591,2.60427,-0.0103116,0.0053713,0.000203963,-0.315693,-0.749424,-1.45371,-3.37211,-0.0583362
-2.18644,-0.789704,-1.15544,-1.68387,-2.19406,-0.233269,-0.0439118,-0.00244975,-0.069192,-0.132837,1.14296,0.4932,0.556502,0.958008,2.15722,1.89123,0.538955,1.30782,1.49352,2.35557,-0.0107526,-0.0145424,0.00672555,-0.219835,-0.68931,-1.40539,-3.29759,-0.0429597
-2.22796,-0.82746,-1.2543,-1.51917,-2.38654,-0.182962,-0.131891,0.0505953,-0.154008,-0.130183,0.921176,0.515005,0.681478,0.68036,2.16866,1.90931,0.571134,1.29972,1.35334,2.61366,-0.0106149,0.0513841,0.0834169,-0.274494,-0.721809,-1.3894,-3.30798,-0.0348889
-2.17449,-0.690704,-1.05516,-1.43072,-2.34492,-0.288744,-0.104227,-0.0134032,-0.272443,0.0794074,1.00281,0.317614,0.502826,0.726023,2.04003,1.77913,0.473648,1.26791,1.30888,2.60116,-0.0113218,-0.0261513,0.0163368,-0.299452,-0.779255,-1.42642,-3.39737,-0.0492664
-2.02841,-0.628069,-0.979128,-1.40196,-2.02177,-0.177064,-0.0185807,0.0795471,-0.043842,-0.0509104,0.716477,0.120088,0.28547,0.448546,1.62391,1.62675,0.341667,1.05749,1.01677,2.15812,-0.0104064,0.00753029,0.0388737,-0.26838,-0.773568,-1.40224,-3.35764,-0.0788532
-2.26679,-0.883777,-1.12443,-1.8657,-2.41115,-0.216541,-0.0809762,0.0759849,0.0340949,-0.0232092,0.974155,0.557189,0.549201,1.05378,2.3549,1.81804,0.526373,1.17809,1.475,2.41283,-0.0110011,0.0556364,0.0559209,-0.291581,-0.757713,-1.38611,-3.33435,0.00675378
-2.31576,-1.0153,-1.20253,-1.68239,-2.34165,-0.155644,0.0556906,0.154946,0.0344704,-0.0385038,1.27993,0.746448,0.598991,0.921472,2.20561,1.9068,0.680081,1.33506,1.33726,2.45153,-0.0100097,0.0602236,0.0451395,-0.297944,-0.746195,-1.36432,-3.26353,-0.0681886
-2.26491,-0.881046,-1.04157,-1.73519,-2.34026,-0.0669585,0.00960078,-0.0520395,-0.000384787,-0.0276199,0.892876,0.472946,0.297168,0.686199,2.12297,1.78427,0.583171,1.21971,1.46027,2.50006,-0.0106118,0.0171825,0.0420843,-0.256704,-0.69986,-1.41276,-3.32093,-0.0266921
-2.10216,-0.739291,-1.15866,-1.53526,-2.03266,-0.0688586,0.128565,0.139339,0.0846616,0.106169,0.985272,0.425829,0.622966,0.680188,1.79436,1.61583,0.375015,1.23735,1.24857,2.15881,-0.0100201,-0.0389386,-0.00288175,-0.260876,-0.698625,-1.38752,-3.29656,-0.0628738
-2.06545,-0.712283,-1.00558,-1.50948,-1.99492,-0.351444,-0.227526,-0.0746731,-0.227486,-0.281479,1.17937,0.613445,0.464413,0.751068,2.17,1.75474,0.552907,1.25666,1.40019,2.30494,-0.0109763,0.0540348,0.0285795,-0.285393,-0.75598,-1.40751,-3.36997,-0.0197165
-1.9572,-0.61487,-0.989263,-1.51412,-2.00006,-0.313014,-0.0928762,0.0448048,0.0433457,-0.0506997,1.00483,0.439183,0.509724,0.901837,1.96559,1.53458,0.235729,1.15413,1.12701,2.115,-0.0108924,-0.00559425,-0.0130868,-0.293056,-0.795445,-1.35097,-3.31628,-0.0471761
-2.264,-0.831633,-1.06503,-1.56701,-2.10727,-0.0630853,0.113051,0.0639754,0.0748425,-0.0353981,0.966739,0.424202,0.466255,0.662108,2.11963,1.98835,0.645341,1.18348,1.56324,2.38112,-0.0107618,-0.026336,-0.0395365,-0.248623,-0.719563,-1.39071,-3.27745,-0.0644111
-2.11984,-0.75541,-1.07943,-1.4885,-2.06612,-0.335083,-0.0982503,0.00717748,-0.159208,-0.194828,0.997409,0.41825,0.574479,0.672632,2.05316,1.86678,0.585793,1.24813,1.36679,2.38629,-0.0113956,0.00518164,0.0806625,-0.308483,-0.753677,-1.38957,-3.3714,-0.0267072
-2.13346,-0.700863,-1.23701,-1.67286,-2.19461,-0.249511,-0.147469,0.0427325,-0.0474133,-0.271405,0.99447,0.446158,0.63167,0.64306,2.1044,1.74467,0.415862,1.33224,1.37094,2.28941,-0.0104501,0.01636,0.0466136,-0.368352,-0.706346,-1.44844,-3.42025,-0.0368292
-2.12334,-0.756977,-1.05142,-1.33177,-2.23485,-0.0578489,0.0094774,0.00940732,-0.193801,-0.142846,0.981185,0.473482,0.47662,0.696527,2.09354,1.62994,0.435724,1.20844,1.17861,2.37561,-0.01062,0.00809384,0.0173186,-0.281607,-0.762072,-1.40209,-3.32072,-0.0593631
-2.39404,-0.907555,-1.12066,-1.64568,-2.31701,-0.277539,-0.158666,-0.0830253,-0.0705521,-0.207093,1.34796,0.628226,0.569707,0.825156,2.21746,1.91694,0.579785,1.27873,1.36687,2.35282,-0.0100647,0.0167085,0.01312,-0.285173,-0.725475,-1.41863,-3.34489,-0.0287878
-2.09766,-0.667555,-0.930801,-1.36943,-2.00235,-0.344164,-0.24253,-0.074775,-0.267228,-0.343612,0.849051,0.323116,0.39143,0.751724,1.89831,1.90551,0.546115,1.07141,1.34487,2.31624,-0.010515,-0.0108487,0.0029538,-0.290749,-0.738715,-1.40854,-3.37094,-0.059652
-2.15983,-0.775628,-1.04762,-1.58953,-2.35112,-0.227752,-0.0266799,-0.0284531,-0.0798745,0.0819449,0.96574,0.411094,0.483092,0.948036,2.15295,1.78341,0.528841,1.28072,1.45338,2.46091,-0.0102887,-0.0176391,0.0437968,-0.328248,-0.783578,-1.40675,-3.3039,-0.0317264
-2.20271,-0.665879,-1.0192,-1.60775,-2.2121,-0.116937,-0.00854203,0.0953394,0.0519118,0.147227,1.02294,0.421739,0.46924,0.847755,2.17585,1.79076,0.41393,1.18332,1.43591,2.41198,-0.010898,-0.0426426,-0.0365914,-0.350579,-0.80106,-1.40506,-3.38846,-0.0872994
-1.90867,-0.559771,-0.942684,-1.49933,-2.23266,-0.272621,-0.178179,-0.0978775,-0.0238778,-0.378459,0.885703,0.564877,0.469451,0.790528,2.64841,1.45466,0.286911,1.0624,1.06237,2.51933,-0.0106192,-0.0231081,0.0200743,-0.300357,-0.748261,-1.43534,-3.40409,-0.0582319
-2.04505,-0.672328,-1.03113,-1.53074,-2.26345,-0.358418,-0.281829,-0.00152328,-0.156809,-0.243696,0.937762,0.437608,0.366304,0.681417,2.36021,1.61474,0.410125,1.14503,1.17519,2.47253,-0.0111044,0.0379286,0.0972612,-0.259877,-0.742174,-1.38349,-3.36321,-0.0486976
-2.16229,-0.83445,-1.318,-1.69263,-2.55605,-0.144857,-0.114801,0.059264,-0.110217,-0.224054,0.895368,0.556373,0.714366,0.946362,2.49347,1.75347,0.502275,1.39562,1.35409,2.60061,-0.0100212,0.0324638,0.0480548,-0.302421,-0.779472,-1.44274,-3.41984,-0.00556836
-2.18516,-0.726857,-1.09509,-1.58659,-2.37421,-0.289369,-0.21267,-0.0383009,-0.11138,-0.18073,1.01105,0.480974,0.528129,0.821529,2.18915,2.01006,0.622727,1.33441,1.52364,2.66486,-0.0103421,-0.0117168,-0.0469109,-0.300036,-0.777955,-1.42424,-3.40077,-0.0444754
-2.30968,-0.882935,-1.18892,-1.77971,-2.41233,-0.175838,-0.0410712,0.00345866,-0.0182752,-0.0296916,0.968607,0.482409,0.595908,0.850371,2.09166,1.87682,0.565541,1.33519,1.38802,2.33334,-0.0101973,0.0160179,0.00925089,-0.283883,-0.732564,-1.41729,-3.42411,-0.0395042
-2.1956,-0.791415,-1.14292,-1.65208,-2.26895,-0.116307,-0.0249706,0.0081928,-0.114576,-0.178742,1.01106,0.405808,0.544316,0.719093,2.23186,1.72153,0.503661,1.26272,1.42288,2.5107,-0.0107761,0.0315714,0.0256007,-0.288059,-0.728098,-1.44449,-3.36701,-0.00344202
-2.05336,-0.906577,-1.11469,-1.58985,-2.37723,-0.0795948,0.178636,0.158385,0.0530385,0.017733,0.815504,0.423428,0.463201,0.752593,2.01969,1.7072,0.598898,1.22737,1.25359,2.5467,-0.0105458,0.0332631,0.0360567,-0.2714,-0.74891,-1.4084,-3.3885,-0.0568482
-2.12272,-0.788854,-1.02398,-1.53205,-2.22449,-0.00135607,0.0409639,0.07397,0.141084,-0.00305706,0.960736,0.45973,0.459024,0.567681,1.98415,1.66067,0.530119,1.24451,1.30058,2.46687,-0.0101929,-0.00266935,-0.00312717,-0.277057,-0.73086,-1.34122,-3.28726,-0.0215082
-2.26917,-0.872579,-1.13292,-1.61746,-2.28816,-0.13367,-0.034355,-0.041212,-0.0217819,-0.0754419,1.09919,0.607595,0.64995,0.963922,2.29322,1.93645,0.68901,1.41781,1.46336,2.62403,-0.0107645,0.0121193,0.0022562,-0.283523,-0.734263,-1.42326,-3.36742,-0.041704
-2.08494,-0.78109,-1.03717,-1.49409,-2.42525,-0.314541,-0.210618,-0.0308802,-0.0937858,-0.159655,0.97172,0.526208,0.459332,0.70023,2.24233,1.85006,0.71499,1.28157,1.32828,2.60192,-0.010683,0.0235893,0.0493637,-0.306409,-0.812532,-1.39053,-3.41207,-0.0521211
-2.29391,-1.04489,-1.31534,-1.84765,-2.33854,-0.236829,-0.0300305,0.0732797,0.0397607,-0.139324,1.27777,0.896715,0.795725,1.04921,2.43513,1.96464,0.814662,1.4451,1.72194,2.49507,-0.0102814,0.000384331,0.0233266,-0.28188,-0.717946,-1.36009,-3.31098,-0.0506495
-2.36872,-0.994808,-1.1354,-1.75324,-2.50645,0.0347435,0.132672,0.121493,0.0321893,0.105441,1.30688,0.71133,0.444551,0.86434,2.29208,2.04252,0.697109,1.29258,1.43004,2.62733,-0.009809,0.0010928,0.00759361,-0.258771,-0.717592,-1.39241,-3.27572,-0.0455387
-2.44191,-1.0344,-1.14635,-1.85196,-2.54505,0.0147611,0.114742,-0.00904353,0.0597859,-0.172125,1.2686,0.70785,0.551314,1.0241,2.41789,1.93352,0.624633,1.30256,1.58303,2.59374,-0.0101763,0.0143961,0.034335,-0.297302,-0.708446,-1.4082,-3.33439,-0.042294
-2.33591,-0.897994,-1.18335,-1.56653,-2.40461,-0.179995,-0.0307669,0.0657503,0.164465,-0.125993,1.13643,0.594906,0.654761,0.625753,2.3153,1.91392,0.52893,1.21148,1.08181,2.44261,-0.0106533,-0.0381152,0.0273032,-0.273017,-0.76232,-1.41419,-3.29556,-0.0597554
-2.16002,-0.78532,-1.08943,-1.6108,-2.31104,-0.177719,-0.0181956,0.0546672,0.104869,0.0820482,0.967928,0.423862,0.484941,0.62386,2.19398,1.89086,0.588742,1.31372,1.44739,2.47773,-0.011012,-0.0174978,0.0780924,-0.260895,-0.757137,-1.4293,-3.3131,-0.0653636
-2.20342,-0.723157,-1.08015,-1.61097,-2.21337,-0.241656,-0.126,0.00989751,0.00755781,-0.194108,0.929206,0.268984,0.403133,0.620691,2.10487,1.83768,0.501514,1.29244,1.39662,2.53354,-0.0111499,0.0120277,0.0431389,-0.291278,-0.811797,-1.4177,-3.33858,-0.0191415
-2.19572,-0.781485,-1.10605,-1.6426,-2.50928,-0.0830578,0.0375455,0.0851666,-0.0061126,0.0338308,1.20782,0.637879,0.561467,1.05726,2.40794,1.71752,0.424935,1.24496,1.39733,2.41804,-0.0104929,0.0262537,-0.0188633,-0.279384,-0.815026,-1.38585,-3.39332,-0.0524226
-2.13423,-0.700588,-1.09079,-1.43865,-2.12156,-0.158309,0.0247429,0.0709604,-0.0987839,0.0276253,1.14704,0.556131,0.611655,0.830217,2.01127,1.69283,0.353229,1.23033,1.32286,2.21791,-0.010963,-0.00130289,0.0520176,-0.26975,-0.736907,-1.43385,-3.33618,-0.0421122
-2.44746,-1.0292,-1.27156,-2.02021,-2.6565,-0.0550696,-0.0319035,0.143424,0.222751,0.0875845,1.17296,0.622458,0.484986,0.978451,2.46958,1.93377,0.77238,1.33392,1.70796,2.83386,-0.0107258,-0.0094584,0.0818964,-0.308746,-0.787055,-1.47929,-3.45441,-0.0592245
-2.14003,-0.733712,-1.13586,-1.47107,-2.18843,-0.272307,-0.155897,-0.02313,-0.120941,-0.194857,0.917686,0.387992,0.481924,0.553245,1.90653,1.76113,0.461732,1.29851,1.32718,2.32187,-0.0102748,-0.00863351,0.0443757,-0.319907,-0.772944,-1.42258,-3.3038,-0.0441098
-2.51941,-1.11026,-1.33017,-1.78673,-2.59421,-0.108871,0.0502647,0.0660973,0.0105414,0.0123219,1.10253,0.63549,0.70788,0.895904,2.52329,2.11909,0.803671,1.50022,1.6547,2.6239,-0.0107812,-0.0284338,-0.0232584,-0.324044,-0.759874,-1.45436,-3.41643,-0.0520445
-2.42137,-0.850873,-1.24175,-1.92723,-2.45567,-0.0226062,-0.0243156,0.154927,0.203847,-0.0751744,1.10907,0.450282,0.574069,0.940501,2.23931,2.06479,0.577865,1.27974,1.44482,2.45008,-0.0105197,0.00741502,0.133611,-0.272987,-0.686621,-1.42301,-3.33073,-0.0148255
-2.23994,-0.838097,-1.06696,-1.5991,-2.39066,-0.190362,-0.0605233,0.024794,0.0554921,-0.182901,1.18266,0.609922,0.566533,0.918465,2.41602,1.83463,0.57059,1.31464,1.41125,2.59607,-0.011185,0.0221875,-0.00733017,-0.267477,-0.738052,-1.42294,-3.4055,-0.0188661
-2.27504,-0.970158,-1.27425,-1.71306,-2.39695,-0.22019,-0.047466,-0.0191871,-0.118867,-0.0593879,1.03645,0.525686,0.633788,0.988024,2.11417,2.05594,0.79122,1.40827,1.50915,2.63547,-0.00987531,-0.0159977,0.0690624,-0.261131,-0.660026,-1.44917,-3.32845,-0.0679414
-2.30397,-0.778619,-1.01135,-1.36595,-2.19311,-0.316749,-0.204495,-0.17107,-0.294975,-0.222445,1.06013,0.279726,0.401892,0.55784,1.79442,1.83477,0.42254,1.25673,1.27024,2.37103,-0.0116217,0.00561322,0.0472449,-0.328202,-0.783649,-1.38387,-3.33627,-0.0223723
-2.20119,-0.839018,-1.17649,-1.69297,-2.37149,-0.294802,-0.129376,-0.0159972,-0.15599,-0.106518,1.13715,0.657581,0.662366,0.941417,2.34661,1.84782,0.627955,1.30538,1.48989,2.69415,-0.0108954,-0.016214,0.0125373,-0.256453,-0.694894,-1.40684,-3.32126,-0.0553163
-2.26936,-0.950202,-1.10045,-1.63116,-2.38816,-0.222874,-0.00971974,-0.000584301,-0.0974878,0.00431216,1.0517,0.503991,0.458588,0.702674,2.11975,1.95056,0.687552,1.26284,1.40891,2.68795,-0.0111228,-0.0167798,0.0182143,-0.288369,-0.738906,-1.37222,-3.29582,-0.0288421
-2.34822,-0.971379,-1.21404,-1.79752,-2.45948,-0.177184,-0.00440319,0.0273179,0.109779,-0.128071,1.08838,0.519168,0.555329,0.871663,2.11941,1.92389,0.605558,1.38749,1.55425,2.53665,-0.0108572,0.00767605,0.0232249,-0.302385,-0.769111,-1.39447,-3.34092,-0.0518315
-2.27385,-0.79848,-1.05476,-1.47117,-2.34917,0.022066,0.0705467,0.0718361,0.0708914,-0.0459024,1.03727,0.452617,0.43501,0.640334,2.21785,1.67274,0.360016,1.16304,1.14762,2.48044,-0.0104962,-0.012463,-0.0403449,-0.318419,-0.811414,-1.39812,-3.32404,-0.0424507
-2.12917,-0.737717,-1.0926,-1.50045,-2.13718,-0.110607,-0.0383251,0.0691032,0.12487,-0.133557,0.905088,0.420261,0.453111,0.442872,1.9854,1.64856,0.429688,1.19337,1.2019,2.38652,-0.0104771,0.0121586,0.0500455,-0.277063,-0.695687,-1.40578,-3.31695,-0.0222862
-2.18023,-0.830384,-1.17618,-1.76071,-2.35665,-0.163118,-0.000885327,0.0131374,0.0811598,-0.150103,0.841732,0.405859,0.526106,0.709483,2.21319,1.67733,0.32248,1.18409,1.29023,2.24768,-0.0100137,-0.0276565,0.0355672,-0.285588,-0.730913,-1.42551,-3.33274,-0.0307967
-2.22078,-0.803698,-1.10077,-1.61891,-2.20722,-0.138595,-0.0840024,0.0647907,0.0643938,-0.159,0.736042,0.337111,0.442032,0.638386,2.02147,1.65109,0.449871,1.19091,1.251,2.38082,-0.0101785,-0.0535111,-0.030292,-0.336683,-0.805877,-1.39238,-3.33043,-0.0706165
-2.27191,-0.825054,-1.02642,-1.75268,-2.39803,0.0128411,0.103639,0.125911,0.239664,0.104865,0.913116,0.405851,0.41398,0.765474,2.20704,1.83581,0.522155,1.19761,1.42748,2.54453,-0.0105719,-0.0153093,-0.0238172,-0.269412,-0.805138,-1.44429,-3.37177,-0.0533286
-2.2756,-0.808282,-1.16518,-1.64673,-2.26331,-0.430784,-0.263754,-0.0349623,-0.247366,-0.35871,1.28582,0.73832,0.624841,0.827774,2.39913,1.88587,0.479029,1.29079,1.39582,2.40475,-0.0108153,0.0267396,0.0464102,-0.267677,-0.75554,-1.42985,-3.3716,-0.0128032
-2.26306,-0.694183,-1.09721,-1.72131,-2.22821,-0.12885,-0.147272,0.00669124,-0.103001,-0.101148,0.973868,0.321656,0.408467,0.876912,1.98695,1.70848,0.283296,1.18001,1.40651,2.12599,-0.0105917,0.0322844,0.00398455,-0.325572,-0.806222,-1.41772,-3.37356,-0.0290936
-2.04347,-0.577726,-1.09737,-1.46372,-1.89844,-0.253128,-0.0949234,0.0242651,0.095472,-0.227622,0.83331,0.336955,0.628684,0.645972,1.97553,1.72983,0.352051,1.27652,1.21829,2.2783,-0.0109777,-0.00318245,0.00672837,-0.291638,-0.717981,-1.41315,-3.3232,-0.0905298
-2.18043,-0.819091,-1.18435,-1.63103,-2.38224,-0.25613,0.0128968,0.127031,0.0880474,-0.0199381,1.11834,0.522935,0.529265,0.600807,2.24954,1.79979,0.584232,1.22252,1.35292,2.56897,-0.0102842,-0.00883652,0.0310808,-0.290635,-0.795312,-1.38976,-3.36745,-0.060899
-2.0626,-0.748674,-1.11118,-1.49396,-2.26791,-0.124113,0.0142432,-0.00513636,0.0354923,0.0399968,1.08693,0.629524,0.651171,0.689494,2.36435,1.73733,0.56901,1.36315,1.20271,2.47088,-0.0106019,0.0301396,0.0675795,-0.309042,-0.725909,-1.41952,-3.40383,0.0101246
-2.26441,-0.814906,-1.15508,-1.51627,-2.21971,-0.121394,0.133008,0.125799,0.0116634,0.124472,1.24913,0.647756,0.672903,0.927139,2.15992,1.93742,0.575481,1.32892,1.37764,2.46842,-0.0113968,0.0832365,0.026863,-0.290483,-0.76875,-1.41022,-3.39214,-0.0602353
-2.26227,-0.862415,-1.13739,-1.76312,-2.39274,0.03056,0.0358663,0.0953298,0.207142,0.0680291,1.18229,0.712619,0.62242,0.911469,2.38488,1.77859,0.510288,1.20822,1.46725,2.44413,-0.010257,0.00566788,0.0314465,-0.323665,-0.774644,-1.37473,-3.31991,-0.0626747
-2.41644,-0.951381,-1.17708,-1.68948,-2.52031,0.0842398,0.123446,0.164608,0.0841252,0.0834757,1.05364,0.467593,0.454638,0.833272,2.36094,1.93481,0.607895,1.31083,1.42702,2.7571,-0.0110721,0.0235723,0.00494114,-0.317931,-0.809333,-1.45504,-3.44722,-0.03893
-2.28276,-0.735578,-1.07976,-1.78019,-2.16256,-0.0517837,0.0966852,0.107237,0.262155,0.0494594,0.882467,0.209624,0.47855,0.829072,1.91132,1.8651,0.40357,1.21694,1.54664,2.35774,-0.0105991,-0.0162694,0.00384522,-0.323531,-0.746005,-1.4106,-3.36368,-0.0297804
-2.31317,-0.929686,-1.27981,-1.79804,-2.54503,-0.11736,-0.0616995,0.0359749,-0.11305,-0.0257059,1.08641,0.499672,0.668545,0.989229,2.11374,1.87512,0.690201,1.50416,1.54528,2.65082,-0.0107614,0.0287028,0.0201041,-0.296763,-0.742547,-1.43936,-3.35875,-0.0390217
-2.56538,-1.08592,-1.24881,-1.73825,-2.42736,-0.0665616,0.0056535,-0.0367963,-0.127197,-0.0945642,1.09256,0.667956,0.667238,0.853065,2.34658,2.08099,0.767038,1.47719,1.56746,2.56017,-0.0109537,0.00630912,0.0236897,-0.276517,-0.752428,-1.42988,-3.3553,-0.0269142
-2.04335,-0.670807,-1.04024,-1.59593,-2.07314,-0.274377,-0.121118,0.0245976,-0.0597068,-0.284182,1.10601,0.541846,0.561307,0.728817,2.24592,1.72906,0.388933,1.18607,1.4029,2.23494,-0.0103967,0.0456716,0.0362134,-0.292522,-0.711921,-1.36714,-3.3427,-0.0154118
-2.16378,-0.680698,-1.15956,-1.73478,-2.19571,-0.0321332,0.00874858,0.204723,0.309326,-0.178836,0.817516,0.289608,0.435656,0.61839,2.14103,1.58176,0.25972,1.18334,1.2613,2.49603,-0.0112623,0.0184854,0.045371,-0.301758,-0.766361,-1.41143,-3.39358,-0.0345291
-2.36456,-0.966737,-1.28704,-1.82319,-2.42789,-0.0618804,0.0279066,0.116314,0.0127239,0.00585789,1.03056,0.563279,0.597535,0.954223,2.3118,1.95908,0.637729,1.30825,1.63037,2.54752,-0.0102325,-0.00338977,0.0520835,-0.291371,-0.723453,-1.45412,-3.31314,-0.0563584
-2.3212,-0.831345,-1.29285,-1.90383,-2.22617,-0.215827,-0.0693509,0.0471516,0.122816,-0.0761178,1.19489,0.486031,0.684617,0.941673,2.02012,1.78124,0.466259,1.33579,1.45255,2.2984,-0.0109031,0.0279701,0.0671103,-0.280223,-0.735696,-1.45496,-3.34555,-0.0139627
-2.38127,-0.980015,-1.18165,-1.65844,-2.41567,-0.149207,-0.033965,0.0682041,0.0372836,-0.139691,1.26739,0.659736,0.529993,0.85494,2.46061,1.92636,0.730087,1.34412,1.38606,2.62903,-0.0102041,0.0317666,0.0138159,-0.285958,-0.731111,-1.45775,-3.32593,0.00888612
-2.53127,-1.07053,-1.30302,-1.75204,-2.59622,0.0831634,0.21135,0.237911,0.120414,0.181868,1.40734,0.929837,0.836174,1.12047,2.76172,2.00974,0.686535,1.39229,1.49496,2.81665,-0.0115702,-0.0346729,-0.0340459,-0.256278,-0.729047,-1.38971,-3.34153,-0.0631382
-2.21875,-0.790703,-1.17585,-1.64065,-2.15358,-0.203529,-0.0543109,0.0408071,-0.00844969,-0.00152706,1.02774,0.566345,0.571089,0.825693,2.11972,1.94958,0.588069,1.37549,1.53277,2.24766,-0.0110079,0.0437119,0.0421152,-0.26778,-0.723492,-1.46077,-3.41831,-0.0527344
-2.36118,-0.855444,-1.19519,-1.70905,-2.28039,-0.0480939,-0.0986053,-0.0399893,0.0358569,-0.192486,1.08779,0.477743,0.715602,0.803571,2.12091,1.90747,0.528727,1.18957,1.29529,2.45976,-0.0104851,0.0572709,0.0564031,-0.341425,-0.790349,-1.42476,-3.3926,-0.014345
-2.20172,-0.837347,-1.1516,-1.72719,-2.25586,-0.175161,0.0649051,0.0509414,0.123345,-0.0122482,1.12906,0.503063,0.550181,0.857215,2.0612,1.79266,0.513236,1.26299,1.26614,2.35818,-0.0101455,-0.011807,0.0434899,-0.266412,-0.690138,-1.41792,-3.30308,-0.0201105
-2.4972,-0.906058,-1.25975,-1.82928,-2.3579,0.0686778,0.173602,0.219525,0.25035,0.158692,1.08705,0.435344,0.467328,0.705784,1.90883,2.07509,0.588905,1.37267,1.50463,2.43803,-0.0102627,-0.00890095,0.109514,-0.283905,-0.732447,-1.39116,-3.3037,-0.0484735
-2.10724,-0.844751,-1.10956,-1.54233,-2.3204,-0.299535,-0.0912071,0.0326977,0.0479979,-0.214829,1.26209,0.715733,0.677389,0.8023,2.38816,1.70146,0.668967,1.29307,1.36301,2.55703,-0.0100665,0.00711311,-0.0361249,-0.247495,-0.752573,-1.37952,-3.34565,-0.0898642
-2.20268,-0.665503,-1.00475,-1.51689,-2.36327,-0.276465,-0.155531,-0.00170566,0.0464572,0.029956,0.997261,0.385765,0.445957,0.581579,2.16743,1.96363,0.485699,1.25578,1.2527,2.63933,-0.0110602,-0.000505538,0.0308425,-0.271468,-0.739788,-1.44326,-3.36814,-0.0386167
-2.13625,-0.77185,-1.18341,-1.53177,-2.38759,-0.183206,-0.0849518,0.0506171,0.0721467,0.08636,1.07421,0.563057,0.653574,0.840941,2.31103,1.5894,0.409354,1.25786,1.08167,2.40401,-0.0107119,0.0443553,0.0286203,-0.258354,-0.739577,-1.43029,-3.39004,-0.0315038
-2.20996,-0.80666,-1.10494,-1.63527,-2.36004,-0.291121,-0.0602462,0.0569517,0.111215,-0.0554647,1.07945,0.412954,0.428949,0.608971,2.05526,1.94172,0.558771,1.28073,1.46984,2.4133,-0.0102478,-0.00821434,-0.0216689,-0.266267,-0.772962,-1.42296,-3.35762,-0.0527593
-2.30095,-1.01449,-1.19487,-1.75265,-2.60055,-0.15115,0.0368118,0.150452,0.135776,0.0937214,1.13042,0.584353,0.487031,0.841291,2.16393,1.93952,0.616333,1.32124,1.41338,2.5864,-0.00960699,0.0101016,-0.0140756,-0.241358,-0.712616,-1.37295,-3.23198,-0.0154037
-2.01126,-0.573965,-0.902892,-1.50254,-2.22159,-0.0326236,-0.0112536,0.0631693,0.169748,0.0639332,0.77103,0.191626,0.311167,0.515454,2.011,1.65985,0.320451,1.12002,1.38379,2.40543,-0.0102553,-0.00305428,-0.00436502,-0.262551,-0.728414,-1.37544,-3.29752,-0.0465587
-2.22498,-0.794879,-1.16219,-1.67381,-2.37607,-0.183934,-0.0942084,0.068555,-0.0521447,-0.113347,0.993381,0.46964,0.567401,0.860045,2.22595,1.83026,0.552591,1.42327,1.59286,2.53793,-0.0106958,-0.0412117,-0.0127236,-0.281205,-0.708685,-1.3516,-3.31525,-0.0478615
-2.3082,-0.877325,-1.17485,-1.74527,-2.37085,-0.166383,-0.00602652,0.000995209,0.000747379,-0.0611156,1.0577,0.451791,0.570038,0.851596,1.9762,1.88166,0.56904,1.28233,1.5016,2.37714,-0.0100901,-0.0182099,0.0476542,-0.279854,-0.752648,-1.45148,-3.35907,-0.0691459
