b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_vacdisc,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-9.90993,-0.915451,-9.26381,-2.07444,-10.4989,-0.115626,0.039529,0.123515,0.191753,-0.0972922,1.16327,0.589081,0.596366,1.043,1.80924,1.85152,0.571731,1.19511,1.40348,2.02935,8.01737,-0.199537,-0.137397,-0.278002,-0.663266,-1.39531,-3.10054,-0.203952
-9.91568,-1.0164,-9.32603,-2.06449,-10.7652,-0.268958,-0.101122,0.0485418,0.110536,-0.25528,1.28019,0.784978,0.795177,1.01809,2.34991,1.86991,0.586372,1.36412,1.30619,2.1876,7.95447,-0.197364,-0.155227,-0.233258,-0.71514,-1.37088,-3.18123,-0.211315
-11.0414,-0.939285,-10.3888,-2.06438,-11.7133,-0.277064,-0.055725,0.0779489,0.0918284,-0.127959,1.06862,0.506708,0.513241,0.770691,1.81759,1.96908,0.592832,1.1652,1.41276,2.16938,9.142,-0.192507,-0.179427,-0.218714,-0.579419,-1.3896,-3.1155,-0.170564
-10.5798,-0.934964,-10.0392,-1.91344,-11.5877,-0.221669,-0.0541871,-0.088014,0.00549308,-0.0901727,0.998423,0.533727,0.553398,0.738229,2.001,1.62749,0.518642,1.19266,1.2784,2.20363,8.83024,-0.141897,-0.150028,-0.25803,-0.645994,-1.40256,-3.14692,-0.184531
-9.17304,-0.907795,-8.50799,-1.8439,-10.0272,-0.357655,-0.181888,0.0236203,-0.202877,-0.181127,1.16081,0.729692,0.616076,0.896537,2.05255,1.92603,0.633768,1.23992,1.29068,2.28577,7.28495,-0.184118,-0.179302,-0.237092,-0.668114,-1.42399,-3.16475,-0.191438
-12.0389,-0.808896,-11.5446,-1.94604,-12.7114,-0.312975,-0.0754616,0.040286,-0.0291538,-0.117215,0.742965,0.171048,0.361765,0.68279,1.43761,1.58124,0.225531,1.12657,1.24482,1.7483,10.3362,-0.181595,-0.125212,-0.245279,-0.592064,-1.41338,-3.14386,-0.159299
-10.8429,-0.774303,-10.295,-1.97085,-11.4948,-0.160248,-0.14466,0.00625029,-0.0118092,-0.15067,0.917225,0.533025,0.530768,0.990099,1.78303,1.70439,0.366943,1.19556,1.35348,1.86597,9.08236,-0.190403,-0.103609,-0.255434,-0.621046,-1.39672,-3.12094,-0.186292
-10.2519,-0.836987,-9.64267,-1.72902,-11.0739,-0.204999,-0.026398,-0.0649204,-0.20999,-0.112665,0.802402,0.376519,0.423027,0.627165,1.72077,1.72706,0.393761,1.28595,1.27782,2.07755,8.43962,-0.212803,-0.0879945,-0.258915,-0.686176,-1.42575,-3.14446,-0.216206
-9.14168,-0.75657,-8.46207,-1.65821,-9.75821,-0.363877,-0.19871,-0.112523,-0.207172,-0.239089,0.865641,0.264979,0.390898,0.428709,1.47536,1.74372,0.46958,1.12132,1.02135,1.84903,7.35722,-0.196579,-0.153581,-0.2306,-0.672214,-1.39281,-3.13564,-0.217844
-9.20607,-0.903635,-8.55195,-2.03952,-9.80587,-0.122757,-0.0510389,0.173966,0.100049,-0.00220636,1.45674,0.696247,0.648309,1.05266,1.91466,2.03184,0.619941,1.31087,1.42777,2.10513,7.19856,-0.185457,-0.109073,-0.238165,-0.654901,-1.34135,-3.07519,-0.195662
-9.96184,-0.899687,-9.24896,-1.86044,-10.689,-0.113629,-0.0412305,0.0591649,-0.0546807,-0.140088,1.30418,0.671126,0.516183,0.739426,2.19435,1.90408,0.528568,1.22391,1.2266,2.10237,8.00263,-0.209643,-0.0852542,-0.22123,-0.649164,-1.38935,-3.09109,-0.19806
-11.4677,-0.981769,-10.9181,-2.09923,-12.0017,-0.167848,0.0161416,0.136211,0.0924065,-0.128495,1.23219,0.587836,0.647969,0.810137,1.71511,1.94226,0.529166,1.4315,1.37752,1.98527,9.51781,-0.155473,-0.105608,-0.227754,-0.615781,-1.41023,-3.1281,-0.176156
-10.2397,-0.927304,-9.63359,-1.99056,-10.9559,0.0214944,0.155551,0.192035,0.111434,0.127333,1.01032,0.482552,0.477352,0.832414,1.6894,1.67478,0.404028,1.17197,1.22127,1.93296,8.37228,-0.205835,-0.168642,-0.202164,-0.653843,-1.37741,-3.11398,-0.206534
-10.9909,-0.796997,-10.135,-1.92119,-11.4794,-0.337211,-0.203345,-0.119085,-0.120129,-0.250218,1.32115,0.537173,0.558695,0.953198,1.80574,1.86629,0.350312,1.18198,1.39852,1.78076,9.01421,-0.176258,-0.169495,-0.290346,-0.714346,-1.37659,-3.15291,-0.210657
-10.8315,-0.725399,-10.3416,-1.85288,-11.4547,-0.0762752,0.000232212,0.173051,0.114653,-0.172948,0.817316,0.271508,0.364541,0.610217,1.65383,1.65566,0.376559,1.29271,1.15965,1.95234,9.04016,-0.229179,-0.135354,-0.246257,-0.628821,-1.37896,-3.12708,-0.214299
-12.3217,-0.94342,-11.5393,-1.94894,-12.957,-0.262298,-0.270179,-0.0307972,-0.249726,-0.267595,1.15958,0.622912,0.581312,0.94612,2.06991,1.9887,0.585343,1.27081,1.54072,2.26609,10.2988,-0.182689,-0.126898,-0.268791,-0.675,-1.41321,-3.16162,-0.214427
-9.91028,-0.929722,-9.19352,-2.223,-10.6048,-0.134197,-0.0502934,0.0755036,0.277574,-0.188058,1.22753,0.528144,0.541123,1.02051,2.02286,1.94325,0.455489,1.25621,1.3848,2.1317,7.87372,-0.141714,-0.112352,-0.249384,-0.706208,-1.44545,-3.11131,-0.188646
-10.6171,-0.82713,-9.83053,-2.00621,-11.209,-0.0836891,-0.0953337,0.114487,0.0847838,-0.100224,1.1864,0.532719,0.507182,0.810882,1.72402,1.75703,0.404488,1.04404,1.34101,1.96739,8.63963,-0.205127,-0.149783,-0.259575,-0.652821,-1.36033,-3.07036,-0.178217
-10.4997,-1.0685,-9.89551,-2.00175,-11.3899,-0.0980566,0.0611351,0.0603422,-0.0529334,0.146206,1.02146,0.656407,0.618733,0.865963,1.97171,1.9123,0.670688,1.26421,1.40424,2.18592,8.56047,-0.188706,-0.128004,-0.278445,-0.660595,-1.3787,-3.14112,-0.159948
-11.502,-0.854848,-11.0113,-1.80986,-12.3674,-0.24921,-0.158438,0.0235239,-0.0506608,-0.174776,0.954286,0.521251,0.466819,0.717648,1.95905,1.88798,0.641643,1.30499,1.34279,2.12968,9.81904,-0.179423,-0.134938,-0.257001,-0.661014,-1.38329,-3.09627,-0.208095
-11.1145,-0.82255,-10.5209,-1.95349,-11.7431,-0.43227,-0.36696,-0.118215,-0.0501817,-0.453864,1.10625,0.549537,0.434804,0.594763,1.7608,1.69058,0.495966,1.25012,1.2971,1.82702,9.36066,-0.176181,-0.0518275,-0.244232,-0.64941,-1.36667,-3.08216,-0.158468
-10.9426,-0.638495,-10.5097,-1.79371,-11.7183,-0.431217,-0.158133,-0.0112068,0.0483533,-0.193138,0.772887,0.327567,0.439038,0.541203,1.60138,1.4292,0.245234,1.02907,1.00423,1.69497,9.44995,-0.193442,-0.111334,-0.203944,-0.567628,-1.3298,-3.06397,-0.199004
-9.78559,-0.493402,-9.5141,-1.69457,-10.392,-0.267156,-0.140907,0.0904968,0.0291057,-0.174983,0.981708,0.365256,0.396341,0.452823,1.34251,1.29602,0.0310634,0.988723,0.936672,1.26588,8.39381,-0.151785,-0.0479984,-0.239774,-0.652298,-1.37213,-3.07197,-0.136299
-9.88731,-0.946955,-9.25473,-2.03328,-10.7025,-0.278671,-0.0803137,0.0370133,0.0655808,-0.13688,1.11029,0.488779,0.508384,0.876744,1.89682,1.78951,0.494896,1.14901,1.24027,2.08478,7.95663,-0.164165,-0.106474,-0.238978,-0.678122,-1.39077,-3.0435,-0.169546
-10.3236,-0.968769,-9.46671,-2.02425,-11.1076,-0.0488974,-0.0316139,0.0198731,0.138079,-0.0592946,1.22586,0.566128,0.530232,0.922273,2.09224,1.73742,0.444558,1.18528,1.23236,2.21861,8.24279,-0.159387,-0.144115,-0.269898,-0.673808,-1.38193,-3.10842,-0.183281
-10.185,-0.742908,-9.65598,-1.73423,-10.8741,-0.474264,-0.399414,-0.0647011,-0.217614,-0.445766,1.02877,0.468998,0.505001,0.688368,1.80076,1.67633,0.415962,1.23415,1.19664,2.04803,8.47875,-0.177578,-0.110504,-0.303615,-0.672185,-1.40719,-3.12279,-0.189515
-8.00606,-0.762293,-7.53159,-1.70953,-8.84323,-0.45647,-0.154648,0.0619556,-0.139431,-0.241044,1.15367,0.616091,0.548785,0.743984,1.92776,1.94297,0.499667,1.2357,1.27077,2.10053,6.28087,-0.178019,-0.139825,-0.202263,-0.690254,-1.36881,-3.10151,-0.192054
-10.1127,-0.861838,-9.55738,-1.86049,-10.6414,-0.202241,-0.0586039,0.0503026,-0.0198244,-0.249163,0.863976,0.369964,0.428386,0.46461,1.72304,1.86147,0.513507,1.20357,1.23313,1.96667,8.224,-0.197803,-0.115859,-0.260174,-0.610145,-1.38691,-3.09052,-0.206377
-10.0705,-0.768309,-9.49421,-1.91337,-10.9511,-0.48304,-0.378696,-0.0515607,-0.149613,-0.41128,1.13056,0.578373,0.584121,0.875902,2.13476,1.9974,0.649042,1.25317,1.42294,2.42201,8.31047,-0.20554,-0.153638,-0.240366,-0.735006,-1.37577,-3.14798,-0.19862
-8.78464,-1.09601,-7.99941,-1.91027,-9.38504,0.0269347,0.110428,0.190856,0.14852,0.0891938,1.25732,0.700347,0.671955,0.90122,1.9262,1.89967,0.624697,1.27353,1.29062,2.06168,6.57825,-0.185851,-0.238953,-0.291326,-0.748315,-1.39989,-3.15286,-0.19619
-11.5713,-0.84207,-10.9696,-1.90715,-12.3829,-0.2181,-0.167319,0.00367726,-0.143377,-0.167906,0.874757,0.449392,0.327188,0.774636,1.66338,1.73084,0.520206,1.2589,1.35305,2.08915,9.83381,-0.147148,-0.0814163,-0.262505,-0.629191,-1.37457,-3.11443,-0.18803
-11.2158,-0.767412,-10.637,-1.85399,-12.0555,-0.314831,-0.22296,-0.0451878,-0.0319017,-0.15179,0.883069,0.402852,0.444996,0.74261,1.83248,1.71284,0.571319,1.22508,1.27397,2.22832,9.52056,-0.213174,-0.0612865,-0.221086,-0.668335,-1.37904,-3.06271,-0.206386
-10.3242,-0.948985,-9.66466,-2.01473,-11.1936,-0.261751,-0.136239,0.0639855,-0.0704671,-0.0128126,1.07542,0.495156,0.502613,0.806399,1.96169,1.72631,0.48415,1.15177,1.20761,2.12982,8.36466,-0.188675,-0.121699,-0.2236,-0.61346,-1.40922,-3.1645,-0.166098
-10.4322,-0.839205,-9.92434,-1.98815,-11.0712,-0.16684,-0.0959738,0.0691308,-0.107274,-0.164793,1.0871,0.508521,0.66192,0.928383,1.86081,1.70518,0.394497,1.26982,1.3432,2.02627,8.5717,-0.159462,-0.0436314,-0.267399,-0.671664,-1.39433,-3.12228,-0.185719
-10.3496,-0.641184,-9.84311,-1.67339,-11.1398,-0.400116,-0.265,-0.00156862,0.0473351,-0.104383,0.817569,0.297325,0.363783,0.497873,1.5872,1.47716,0.142471,1.10773,0.874097,1.71355,8.69196,-0.183766,-0.153867,-0.266052,-0.704174,-1.38699,-3.11359,-0.199706
-10.0508,-0.647951,-9.56791,-1.76687,-10.5344,-0.371562,-0.295542,0.0467205,-0.160372,-0.359053,1.00527,0.283176,0.579573,0.632764,1.53972,1.75924,0.349218,1.20692,1.12812,1.83453,8.27899,-0.177456,-0.0844306,-0.30391,-0.701217,-1.42904,-3.14602,-0.17374
-9.55333,-0.813539,-8.84126,-1.75021,-10.0654,-0.25082,-0.189681,-0.0163417,-0.0900497,-0.282483,1.13805,0.529969,0.463067,0.678098,1.67097,1.90472,0.504326,1.17592,1.27609,1.93959,7.6799,-0.172734,-0.15848,-0.288849,-0.670018,-1.42598,-3.14696,-0.199699
-8.79989,-0.770299,-8.34168,-1.71127,-9.71489,-0.357825,-0.201004,-0.0572947,-0.102567,-0.277828,0.969715,0.440201,0.496393,0.67201,1.8387,1.7028,0.514123,1.21478,1.3489,2.11856,7.10031,-0.152909,-0.0627011,-0.2287,-0.661047,-1.42703,-3.13962,-0.213176
-10.2956,-0.893674,-9.55964,-1.91193,-10.8043,-0.211134,-0.122175,-0.00782513,-0.00104713,-0.364277,1.30377,0.696706,0.552152,0.71889,1.95012,1.88036,0.526769,1.21301,1.28652,1.91826,8.34693,-0.159877,-0.137012,-0.230958,-0.597044,-1.45828,-3.17241,-0.169335
-9.72537,-0.952442,-9.139,-1.81201,-10.4899,-0.369865,-0.111763,0.025975,-0.0955856,-0.140196,1.20509,0.597638,0.605583,0.920706,1.89321,1.65609,0.448522,1.14418,1.12643,1.9829,7.88062,-0.162224,-0.149865,-0.278723,-0.678116,-1.39649,-3.12253,-0.188602
-9.69293,-0.880535,-9.05656,-1.783,-10.3436,-0.125828,-0.0533594,0.031853,-0.129376,-0.218728,1.16572,0.476901,0.667816,0.822395,1.76683,1.84783,0.450689,1.24083,1.27643,2.05254,7.74903,-0.184431,-0.171034,-0.2384,-0.690184,-1.39017,-3.11332,-0.220286
-9.32572,-0.796024,-8.72853,-1.84809,-10.0755,-0.303424,-0.228203,-0.0599955,-0.190659,-0.284865,0.957875,0.554789,0.382178,0.744539,1.84357,1.72295,0.477336,1.12705,1.03585,1.99465,7.56198,-0.171165,-0.046985,-0.229932,-0.668995,-1.40489,-3.15363,-0.192151
-9.94198,-0.845799,-9.27744,-1.72253,-10.6479,-0.162895,-0.0952758,0.0528269,0.0368819,-0.254584,1.11841,0.578753,0.43383,0.63108,2.06612,1.74208,0.459495,1.19349,1.08994,2.15877,8.08352,-0.194335,-0.148478,-0.239809,-0.659275,-1.3627,-3.07431,-0.212944
-10.5017,-0.766265,-9.83374,-1.65918,-11.482,-0.264787,-0.133815,-0.0164124,-0.235415,-0.0732801,1.00868,0.428188,0.331348,0.784013,1.91807,1.62242,0.444342,1.04106,1.20362,2.16822,8.82635,-0.178665,-0.158996,-0.181564,-0.690933,-1.32356,-3.10852,-0.202306
-11.509,-0.876621,-10.8813,-2.03132,-12.2207,-0.273728,-0.210605,0.0483534,-0.122331,-0.147775,1.0545,0.513169,0.486587,0.769869,1.80898,1.81557,0.516542,1.20776,1.45402,2.05183,9.63049,-0.138029,-0.0521632,-0.268801,-0.645938,-1.42647,-3.15372,-0.168421
-10.633,-0.849222,-9.90191,-1.82742,-11.1958,-0.125807,-0.161384,0.0237636,-0.0374601,-0.175555,1.32242,0.599932,0.41847,0.780807,1.7507,1.91558,0.643175,1.17232,1.17736,2.07417,8.74272,-0.18901,-0.132534,-0.261453,-0.690077,-1.40222,-3.16165,-0.194577
-10.8932,-0.748293,-10.2264,-2.16285,-11.4088,-0.236379,-0.133974,0.108188,0.100729,-0.22453,1.13135,0.428901,0.482994,0.987045,1.80636,1.95881,0.506001,1.27258,1.57933,2.19806,8.95365,-0.166327,-0.132359,-0.240109,-0.636354,-1.40886,-3.1409,-0.169533
-8.62344,-0.824967,-7.91908,-1.94615,-9.17539,-0.17713,-0.0771555,0.0226244,0.02955,-0.149538,1.0257,0.514307,0.44971,0.840628,1.81696,1.83075,0.500523,1.15664,1.31618,1.96495,6.72994,-0.174288,-0.139827,-0.259391,-0.665071,-1.40464,-3.12257,-0.19033
-9.7384,-0.80105,-9.26212,-1.95707,-10.4917,-0.387638,-0.195154,0.0807186,0.00440525,-0.282193,0.996633,0.382314,0.490463,0.771653,1.69805,1.59033,0.317915,1.08027,1.12689,1.83272,8.01335,-0.213629,-0.124506,-0.262623,-0.66086,-1.33584,-3.04255,-0.169768
-11.093,-0.767035,-10.409,-1.89075,-11.5905,-0.231321,-0.0784457,-0.0625365,0.072821,-0.225788,0.822282,0.360914,0.41865,0.662439,1.55255,1.78858,0.394344,1.16324,1.41825,1.82025,9.29839,-0.181708,-0.165892,-0.250642,-0.670732,-1.36827,-3.10542,-0.202838
-9.76934,-0.896132,-9.14521,-1.94587,-10.5303,-0.125371,-0.0427844,0.116348,0.144215,-0.111903,1.19507,0.537821,0.562471,0.862147,1.86865,1.76136,0.510667,1.21339,1.20508,2.19817,7.85012,-0.197429,-0.147966,-0.238294,-0.613662,-1.36957,-3.12052,-0.225652
-8.89644,-0.808026,-8.28771,-1.98049,-9.2527,-0.179122,-0.0711887,0.0374832,0.0216262,-0.296828,0.994594,0.279936,0.464586,0.599109,1.46103,1.70091,0.361808,1.17925,1.37918,1.75428,6.99862,-0.169344,-0.0607464,-0.280208,-0.653914,-1.39838,-3.10944,-0.157865
-9.73911,-0.856511,-9.19868,-1.90142,-10.4356,-0.321948,-0.200014,-0.0297858,0.0910301,-0.346734,1.06992,0.439467,0.505633,0.736964,1.82893,1.83218,0.639485,1.27969,1.2866,2.00762,7.94132,-0.20049,-0.133555,-0.221065,-0.6497,-1.41449,-3.11201,-0.190134
-9.27375,-1.16702,-8.68339,-2.08707,-10.1936,-0.0435827,0.0519033,0.160343,0.0786088,-0.335877,1.16165,0.697969,0.634098,0.761352,2.23193,1.87468,0.648129,1.32999,1.39996,2.34225,7.24029,-0.185586,-0.141681,-0.226248,-0.648354,-1.40533,-3.16246,-0.181063
-10.1823,-1.06262,-9.5282,-1.92461,-10.9428,-0.291403,-0.0628828,0.0320219,-0.0389557,-0.0916727,1.01494,0.649078,0.545747,0.804041,1.85757,1.82259,0.608009,1.27438,1.38223,2.04317,8.23627,-0.165318,-0.120057,-0.23537,-0.675,-1.38095,-3.14017,-0.2076
-8.58191,-0.808057,-8.11018,-1.76629,-9.45665,-0.154398,-0.19434,0.0415282,0.0156067,-0.257802,0.890797,0.456858,0.553499,0.593207,1.85098,1.64222,0.546111,1.32444,1.23828,2.29764,6.80689,-0.231213,-0.132637,-0.2619,-0.750585,-1.38737,-3.13129,-0.195516
-10.4098,-0.928502,-9.78993,-1.94688,-10.8425,-0.384629,-0.199304,0.0446547,-0.0633875,-0.287476,1.2799,0.572031,0.644167,0.901837,1.73845,2.12239,0.631112,1.37358,1.45965,2.01685,8.42414,-0.201923,-0.147226,-0.274322,-0.667844,-1.43912,-3.10361,-0.181761
-8.75332,-0.706876,-8.2999,-1.76496,-9.43112,-0.3118,-0.162922,-0.0150713,-0.0723578,-0.238427,0.969039,0.404203,0.517643,0.663183,1.57549,1.63391,0.342831,1.1736,1.11306,1.84163,7.04788,-0.173393,-0.106568,-0.236129,-0.62809,-1.4482,-3.15378,-0.177254
-10.4358,-0.880858,-9.66433,-1.88762,-11.1931,-0.360561,-0.234012,-0.0656395,-0.150186,-0.293691,1.07515,0.538631,0.465258,0.826821,2.01417,1.8739,0.485259,1.05867,1.34431,2.2495,8.52253,-0.212165,-0.124981,-0.244115,-0.678799,-1.41684,-3.0751,-0.228753
-10.5353,-0.802666,-10.0088,-1.79001,-11.3429,-0.21514,-0.162309,-0.00041469,0.0382223,-0.327246,0.711679,0.367904,0.324812,0.433631,1.56623,1.62027,0.419499,1.21068,1.1875,1.95238,8.90149,-0.168807,-0.126375,-0.214685,-0.650438,-1.35029,-3.07671,-0.139447
-10.3204,-1.21815,-9.67615,-1.92477,-11.017,-0.0208646,0.153353,0.154164,0.0363681,0.0625525,1.12273,0.601283,0.591824,0.666809,1.83403,2.06376,0.763297,1.45759,1.42664,2.1742,8.19499,-0.210455,-0.171258,-0.272249,-0.644968,-1.40492,-3.13129,-0.175956
-11.787,-0.941196,-11.3075,-1.96484,-12.6228,-0.32468,-0.116391,-0.0314595,-0.0578215,-0.257384,0.933796,0.437547,0.504901,0.663266,2.01845,1.80721,0.47525,1.32245,1.43299,2.0595,9.98792,-0.147959,-0.0990454,-0.252951,-0.640193,-1.42059,-3.14886,-0.194857
-9.37283,-0.81594,-8.7515,-1.81752,-10.0812,-0.232027,-0.0784228,-0.0396867,0.0328318,-0.260828,0.994258,0.453387,0.492979,0.696316,1.66789,1.56036,0.308067,1.08047,0.957703,1.76864,7.59538,-0.17249,-0.108567,-0.262593,-0.720952,-1.38491,-3.18037,-0.191169
-9.78987,-0.752042,-9.27619,-1.75482,-10.7523,-0.405093,-0.174852,-0.0244642,-0.0675036,-0.27877,0.807885,0.282471,0.444994,0.657064,1.66933,1.55333,0.301584,1.14661,1.23533,1.95594,8.16441,-0.165298,-0.131949,-0.256181,-0.747525,-1.31909,-3.0893,-0.170242
-12.1003,-0.85716,-11.4707,-2.14096,-12.6911,-0.45386,-0.248121,-0.070687,0.0601278,-0.332063,1.22355,0.508448,0.60475,0.880906,1.74314,1.88799,0.515076,1.24633,1.32457,2.10143,10.2336,-0.183083,-0.101292,-0.23104,-0.622642,-1.45441,-3.12733,-0.191392
-8.53807,-0.745668,-7.89502,-1.79053,-9.16048,-0.283955,-0.157839,-0.0294814,-0.0307261,-0.182668,0.956779,0.320579,0.510559,0.610304,1.66681,1.73642,0.512904,1.18287,1.42301,2.00063,6.71829,-0.186654,-0.188299,-0.300758,-0.684932,-1.38002,-3.16459,-0.192247
-11.7721,-0.921522,-11.1663,-1.88239,-12.4106,-0.16905,-0.0590552,0.0467793,-0.0981845,-0.154121,0.92509,0.564173,0.484637,0.830459,1.75834,1.67721,0.453712,1.1745,1.15231,1.81828,9.97508,-0.212758,-0.138442,-0.303236,-0.714834,-1.39205,-3.15091,-0.176408
-10.5015,-0.81488,-9.86726,-2.04261,-11.0879,-0.107547,-0.123414,0.0820384,0.189064,-0.225893,1.14112,0.582579,0.618948,0.905183,1.77137,1.68829,0.542507,1.24502,1.40531,2.07901,8.62113,-0.177974,-0.124578,-0.20253,-0.647771,-1.42558,-3.17035,-0.229519
-9.93299,-0.912723,-9.30896,-1.95763,-10.686,-0.40476,-0.244203,-0.0578958,0.00826606,-0.270386,1.00147,0.567164,0.529375,0.682894,1.94892,2.04098,0.709241,1.29409,1.48248,2.28428,8.05931,-0.176289,-0.0827603,-0.239887,-0.702279,-1.37963,-3.18916,-0.20392
-10.3763,-0.771406,-9.88813,-1.71432,-11.026,-0.206241,-0.126343,0.0810566,-0.0442619,-0.269046,0.79441,0.38403,0.530686,0.629299,1.72049,1.69447,0.312588,1.20199,0.948418,1.82638,8.63439,-0.150911,-0.0905952,-0.283268,-0.603116,-1.42061,-3.18032,-0.180735
-9.33739,-0.854468,-8.70404,-1.87089,-9.99107,-0.0542669,0.0182971,0.0921081,-0.00511422,0.109632,1.05576,0.556618,0.498049,0.760635,1.60739,1.7246,0.518006,1.26356,1.35315,1.80016,7.4817,-0.126285,-0.0880488,-0.270259,-0.717625,-1.36872,-3.14199,-0.183756
-10.5441,-0.990924,-9.93013,-2.14507,-11.4144,-0.169441,-0.0803492,0.0662876,0.122192,-0.159395,1.02652,0.55113,0.492324,0.863907,1.9221,1.83602,0.553909,1.27177,1.40795,2.09986,8.60598,-0.147032,-0.127713,-0.263454,-0.725428,-1.44101,-3.19472,-0.189228
-10.1544,-1.04296,-9.53779,-2.14839,-10.9123,-0.120723,-0.0131189,0.0173601,-0.0474923,-0.180637,1.06038,0.57563,0.65213,0.994336,2.02084,1.82661,0.607295,1.30519,1.51409,2.1865,8.18265,-0.175677,-0.0957734,-0.224053,-0.6628,-1.33749,-3.04319,-0.195998
-12.7701,-1.00571,-12.1582,-1.88913,-13.6863,-0.379301,-0.247704,-0.0420786,-0.304473,-0.235734,1.22173,0.65335,0.656385,0.983106,2.08666,1.83354,0.699276,1.2931,1.54972,2.3308,10.9476,-0.159422,-0.122867,-0.252435,-0.707379,-1.3653,-3.1114,-0.170638
-9.54322,-0.706236,-9.11841,-1.71967,-10.1047,-0.265042,-0.197637,0.0216903,-0.0792412,-0.322472,0.849607,0.410524,0.625302,0.595528,1.71316,1.62717,0.481897,1.21377,1.0702,1.88936,7.84059,-0.246632,-0.138338,-0.211534,-0.660779,-1.40155,-3.08499,-0.190112
-10.4155,-0.849426,-9.78668,-1.65705,-11.0651,-0.131039,-0.141678,0.0496373,-0.051954,-0.34997,1.03663,0.529664,0.518103,0.586752,1.77023,1.77782,0.53149,1.21032,1.08579,1.90355,8.61863,-0.134729,-0.160861,-0.262726,-0.664354,-1.34198,-3.19416,-0.187125
-10.0867,-0.874384,-9.7154,-1.89391,-10.8833,-0.340127,-0.259282,-0.114404,-0.122087,-0.364166,0.878897,0.442882,0.607793,0.745059,1.74902,1.60932,0.523196,1.25921,1.28879,1.92815,8.4353,-0.15939,-0.105187,-0.252384,-0.638045,-1.39037,-3.11995,-0.178161
-11.405,-0.817627,-10.7323,-1.7502,-12.1423,-0.198925,-0.160858,-0.0749945,-0.0463098,-0.171279,0.92026,0.394272,0.389192,0.716257,1.69684,1.75938,0.534722,1.15397,1.24233,2.10228,9.64757,-0.182858,-0.142651,-0.213291,-0.715555,-1.39187,-3.06702,-0.230681
-10.2032,-0.782482,-9.70726,-1.84448,-11.0098,-0.274632,-0.118834,0.0013391,-0.366393,-0.123555,0.934011,0.24459,0.474223,0.708103,1.66747,1.80563,0.498979,1.26323,1.37129,2.12904,8.42108,-0.161635,-0.0977085,-0.240705,-0.650156,-1.33365,-3.06838,-0.185993
-8.53752,-0.829029,-8.07047,-1.85869,-9.43255,-0.210361,-0.155724,0.00480263,-0.034638,-0.21829,0.855756,0.470879,0.50123,0.798729,1.90344,1.71521,0.504111,1.21324,1.2824,2.13428,6.81729,-0.156096,-0.141938,-0.278648,-0.665819,-1.39862,-3.13158,-0.173305
-10.0627,-0.885919,-9.44533,-2.08083,-10.8261,-0.271808,-0.249229,-0.0661586,-0.0500959,-0.140109,1.17144,0.572948,0.658448,1.00494,1.95521,2.00807,0.611234,1.36263,1.40777,2.25686,8.07602,-0.16734,-0.0835063,-0.243986,-0.670116,-1.43086,-3.13123,-0.187561
-9.23688,-0.590512,-8.71059,-1.58733,-10.1241,-0.656279,-0.446666,-0.141371,-0.449143,-0.52289,1.11735,0.50739,0.569217,0.808939,1.93858,1.86326,0.487727,1.1175,1.28603,2.21604,7.62242,-0.170123,-0.151145,-0.223004,-0.675188,-1.40725,-3.15395,-0.183287
-7.95652,-1.01375,-7.30266,-2.01059,-8.82372,-0.282316,-0.135861,-0.0088264,0.0291585,-0.142328,1.22996,0.669808,0.595352,0.851172,1.93656,1.99928,0.718902,1.26999,1.43197,2.25723,6.00653,-0.190342,-0.143281,-0.234923,-0.668239,-1.38302,-3.12995,-0.188476
-10.0387,-0.9207,-9.31668,-1.61109,-10.8469,-0.236504,0.00815279,0.00514774,-0.0612585,-0.0635272,1.23683,0.55173,0.527146,0.55176,1.78005,1.87428,0.516016,1.26781,1.15847,2.10228,8.16052,-0.216556,-0.20483,-0.23978,-0.720855,-1.3422,-3.11779,-0.224889
-9.88365,-0.888899,-9.32334,-1.81025,-10.648,-0.341011,-0.144649,0.0742155,-0.171256,-0.182348,1.12356,0.609474,0.545754,0.892723,1.89964,1.79432,0.568989,1.17543,1.16262,2.02298,8.09023,-0.179365,-0.137617,-0.230951,-0.631166,-1.39297,-3.11101,-0.195656
-9.21385,-0.851792,-8.69847,-1.70549,-10.0421,-0.178977,-0.0267534,-0.0148973,-0.0937571,-0.00499326,1.21828,0.602709,0.759758,0.874223,1.98163,1.92869,0.582493,1.43192,1.12537,2.13679,7.38432,-0.150749,-0.122943,-0.227234,-0.671421,-1.42942,-3.15699,-0.182484
