b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_econ_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.04652,-1.11845,-1.36651,-2.22917,-3.13998,-0.295506,-0.0805185,-0.0833339,-0.117343,-0.18402,0.635708,0.314178,0.435267,0.549534,1.97329,1.86791,0.600652,1.31129,1.50779,2.43008,-0.14,0.765372,1.60247,-0.255187,-0.731491,-1.48585,-3.40721,-0.0364377
-2.18091,-1.02799,-1.36033,-2.21824,-3.05589,-0.326405,-0.149156,-0.0956827,-0.219117,-0.124376,1.19462,0.495588,0.488595,0.820751,2.12338,1.82337,0.395498,1.18692,1.35657,2.35006,-0.150339,0.868541,1.72532,-0.254274,-0.709912,-1.50333,-3.49761,-0.0475096
-2.45357,-1.31255,-1.48423,-2.41998,-3.30563,-0.190037,-0.021727,0.0818096,-0.122088,-0.0324071,1.10418,0.551068,0.525083,0.894374,2.40042,1.96888,0.562503,1.30028,1.43264,2.45181,-0.154348,0.81186,1.75393,-0.266265,-0.793473,-1.47812,-3.42577,-0.0288481
-2.39375,-1.45343,-1.57316,-2.27464,-3.69705,-0.0956182,0.130676,0.0535935,-0.00907105,0.282445,1.14339,0.584675,0.647496,0.573032,2.45825,2.05277,0.854589,1.40589,1.36604,2.86194,-0.150343,0.821357,1.74575,-0.254214,-0.773011,-1.50905,-3.4245,-0.0265791
-2.2966,-1.17386,-1.41096,-2.22568,-3.34424,-0.291327,-0.23728,-0.107709,-0.115684,-0.153709,0.994815,0.448937,0.551749,0.681067,2.31216,1.98363,0.60126,1.31025,1.19975,2.60414,-0.150313,0.803504,1.76588,-0.258658,-0.773083,-1.52134,-3.56199,-0.0156997
-2.1432,-1.13589,-1.31156,-2.16664,-3.23628,-0.11776,-0.0712769,0.0174557,-0.00594693,-0.0936985,1.14734,0.449206,0.461125,0.651391,2.31207,1.73811,0.504259,1.0444,1.18935,2.41125,-0.137864,0.737277,1.6354,-0.257829,-0.740094,-1.45368,-3.39785,-0.0139586
-2.22782,-1.13277,-1.3776,-2.34564,-3.1233,-0.281291,-0.153086,0.0392464,0.091085,-0.220711,1.06103,0.532199,0.467943,0.846842,2.13223,1.92076,0.517566,1.14222,1.4469,2.45156,-0.144542,0.807611,1.6522,-0.23755,-0.733045,-1.50256,-3.46554,-0.0409187
-2.19857,-1.03443,-1.33681,-2.06063,-3.12806,-0.0734985,-0.00454858,0.0877808,-0.00443977,-0.0503661,0.832715,0.263738,0.392861,0.494008,1.99773,1.78352,0.428551,1.19124,1.38379,2.4547,-0.136497,0.720286,1.49337,-0.269898,-0.801994,-1.4671,-3.45385,-0.0941499
-2.44155,-1.16376,-1.48962,-2.4276,-3.05501,-0.0110291,0.0763345,0.13517,0.13282,0.0265845,1.06036,0.417848,0.526878,0.875476,1.95126,1.8032,0.282873,1.20056,1.28531,2.10506,-0.141278,0.782652,1.59336,-0.27921,-0.760751,-1.49611,-3.48249,-0.0579308
-2.37328,-1.26759,-1.41308,-2.3721,-3.36621,-0.136638,0.0300665,0.0618866,0.0871829,0.0217683,1.20142,0.512021,0.483083,0.656221,2.36065,2.14653,0.7217,1.26148,1.30922,2.73193,-0.158479,0.929395,1.87433,-0.184388,-0.725782,-1.47246,-3.47261,-0.0645809
-2.54249,-1.36569,-1.62853,-2.54285,-3.33557,-0.238752,-0.158077,-0.013745,0.0484683,-0.234288,1.17499,0.623342,0.76226,0.974454,2.24504,2.03856,0.659384,1.43663,1.51079,2.58799,-0.148942,0.776366,1.69166,-0.239249,-0.773997,-1.51322,-3.44804,-0.039812
-2.15008,-1.07686,-1.33896,-2.15509,-3.01009,-0.273329,-0.080273,0.111992,-0.0495908,-0.20136,1.09743,0.43598,0.40424,0.766485,2.02447,1.73328,0.403149,1.14426,1.21552,2.23086,-0.153025,0.833898,1.70775,-0.251141,-0.761613,-1.48631,-3.44316,-0.0289336
-2.32494,-1.25996,-1.49862,-2.24425,-3.25015,-0.211345,-0.0838528,-0.0852448,-0.0967544,-0.0204137,1.13827,0.596194,0.510198,0.743992,2.31369,1.90053,0.701449,1.41425,1.63653,2.53309,-0.142137,0.754918,1.6096,-0.247221,-0.739415,-1.45891,-3.39707,-0.0668686
-2.35473,-1.12978,-1.33727,-2.09723,-3.19942,0.0160416,0.00220884,0.0490945,0.0913488,0.0230821,0.939523,0.432481,0.411787,0.530444,2.06643,1.96127,0.531837,1.19041,1.17698,2.49647,-0.1437,0.81707,1.67232,-0.256275,-0.74062,-1.48994,-3.43348,-0.0689748
-2.37441,-1.14569,-1.43331,-2.25616,-3.27947,-0.113199,-0.0606293,-0.0654947,-0.0277313,-0.0633572,1.15,0.465579,0.567868,0.70873,2.24254,1.81331,0.381022,1.25505,1.31844,2.36889,-0.146162,0.730266,1.63512,-0.27132,-0.730299,-1.46688,-3.40982,-0.0255169
-2.29798,-1.19216,-1.46376,-2.22345,-3.08316,-0.112966,0.0203013,0.0605544,-0.0355446,-0.0910067,0.881425,0.370846,0.421767,0.605521,2.01464,1.99639,0.665298,1.3265,1.35998,2.49928,-0.148508,0.816293,1.72176,-0.26146,-0.712782,-1.53086,-3.47336,-0.0331094
-1.90313,-1.00178,-1.24686,-2.02277,-3.03702,-0.130618,0.0480694,0.0234789,0.0377479,0.086377,0.722568,0.365116,0.388579,0.599159,1.92546,1.47146,0.201979,1.07591,1.07915,2.12384,-0.1512,0.860626,1.72062,-0.208261,-0.701741,-1.44139,-3.39708,0.024482
-2.36833,-1.37482,-1.5029,-2.23659,-3.60715,-0.190551,0.0364166,0.171122,0.0550928,-0.0392715,1.13054,0.526961,0.52762,0.703827,2.44294,2.10439,0.680843,1.26205,1.3068,2.73799,-0.141524,0.763208,1.65067,-0.265403,-0.752795,-1.46634,-3.38374,-0.0211637
-2.33149,-1.3645,-1.54281,-2.43017,-3.28582,-0.143074,0.0697185,0.0968261,0.0286199,-0.116629,1.15909,0.60285,0.582878,0.950854,2.20356,1.86414,0.680245,1.23879,1.43115,2.54341,-0.139017,0.798196,1.59701,-0.237638,-0.663493,-1.45269,-3.4361,-0.0268449
-2.43274,-1.22647,-1.5806,-2.2899,-3.37907,-0.157267,-0.0516031,0.0774973,-0.00232477,-0.145632,1.12657,0.493204,0.655991,0.79907,2.30134,2.01343,0.579389,1.40859,1.44045,2.74785,-0.149542,0.782818,1.7541,-0.24194,-0.772729,-1.4835,-3.42923,-0.0292698
-2.18055,-1.12878,-1.3401,-2.32167,-3.2311,-0.291224,-0.0466051,0.0495588,0.114767,0.034959,1.10921,0.45563,0.434399,0.86894,2.07903,1.90321,0.518752,1.17597,1.41065,2.38826,-0.153434,0.871256,1.74527,-0.262397,-0.790581,-1.40409,-3.44422,-0.0491137
-2.32309,-1.24128,-1.44077,-2.25458,-3.47231,-0.131272,-0.0541724,0.0174851,0.0624528,-0.115994,1.04452,0.644893,0.560395,0.791437,2.67079,1.89136,0.515207,1.17287,1.25826,2.66232,-0.155075,0.839145,1.71097,-0.189517,-0.720407,-1.47977,-3.45649,-0.0235572
-2.15429,-1.21415,-1.46662,-2.43474,-3.33487,-0.288446,-0.0474923,0.0413221,0.00887698,-0.0191219,1.07196,0.601594,0.593011,0.946562,2.54449,1.8021,0.589534,1.39084,1.60086,2.68531,-0.154029,0.83505,1.7468,-0.277328,-0.770333,-1.44846,-3.41721,0.0145738
-2.39374,-1.29939,-1.52369,-2.27392,-3.47849,-0.234867,-0.220698,-0.0290915,0.0383551,-0.220356,1.02581,0.562536,0.541807,0.634458,2.44047,1.9678,0.658023,1.3534,1.43241,2.86867,-0.149196,0.770023,1.67416,-0.251379,-0.779952,-1.47255,-3.38987,-0.0464589
-2.23092,-1.13104,-1.37395,-2.07468,-3.33988,-0.0262147,-0.00283618,0.0675802,-0.119156,0.0245134,1.0445,0.530794,0.507306,0.590655,2.28739,1.7925,0.487198,1.24296,1.42505,2.52542,-0.143928,0.780239,1.65731,-0.255217,-0.765447,-1.38417,-3.35104,-0.0450621
-2.46115,-1.43521,-1.60418,-2.41483,-3.65816,-0.298266,-0.133417,0.0287882,-0.149266,-0.17031,1.33683,0.735726,0.645723,0.983195,2.69902,2.01476,0.740068,1.34088,1.4519,2.87426,-0.157902,0.892617,1.81228,-0.25609,-0.774232,-1.48626,-3.52868,-0.00614154
-2.17816,-1.02272,-1.34008,-2.18035,-3.15068,-0.367775,-0.244113,-0.049003,-0.0313918,-0.284355,0.952009,0.465757,0.493474,0.606005,2.48968,1.91731,0.540872,1.19866,1.26848,2.44076,-0.151609,0.852776,1.7478,-0.219092,-0.692331,-1.48176,-3.48476,-0.0213779
-2.38512,-1.18599,-1.41506,-2.24805,-3.18383,-0.0782432,-0.0329811,-0.0514914,-0.157437,0.00434455,1.36389,0.718748,0.712236,1.07394,2.27953,1.88064,0.425494,1.19733,1.3213,2.28394,-0.150534,0.813813,1.71364,-0.245097,-0.69443,-1.50227,-3.45754,-0.0288467
-2.40182,-1.33145,-1.46564,-2.26987,-3.32051,-0.140767,0.045227,0.140004,0.0678736,0.00497618,1.31657,0.699519,0.543386,0.89807,2.41482,1.98401,0.762283,1.27997,1.41448,2.6263,-0.142424,0.734307,1.58819,-0.21215,-0.747082,-1.4398,-3.40186,-0.0639937
-2.40298,-1.24342,-1.54407,-2.27309,-3.16911,-0.122632,0.00618547,0.0977674,-0.0164188,-0.121863,1.21718,0.506748,0.460368,0.760418,2.16796,2.02599,0.522664,1.20646,1.33786,2.46352,-0.145688,0.810206,1.65652,-0.2465,-0.709057,-1.48093,-3.4194,-0.0301847
-2.13158,-1.03314,-1.28015,-2.34299,-2.8297,-0.340022,-0.085363,-0.0441134,-0.0166292,-0.213715,0.836153,0.219123,0.287322,0.80292,1.73713,1.68434,0.319707,1.08712,1.37334,2.07243,-0.147424,0.805801,1.7331,-0.218551,-0.703441,-1.42211,-3.39385,-0.0419344
-2.30924,-1.17346,-1.46601,-2.37192,-3.30289,0.0528825,0.166929,0.096793,0.204562,0.0553687,1.11466,0.533714,0.642614,0.906775,2.28292,1.76726,0.432566,1.28463,1.47038,2.43506,-0.15081,0.866294,1.72833,-0.250498,-0.778929,-1.48795,-3.50608,-0.0557448
-2.36707,-1.38975,-1.51763,-2.54365,-3.37882,0.0301884,0.211194,0.19848,0.339816,0.0981153,1.19505,0.724365,0.597611,0.953528,2.36064,1.84649,0.587836,1.18716,1.41016,2.50201,-0.150816,0.817974,1.7482,-0.221696,-0.659093,-1.45277,-3.45326,-0.0160537
-2.14264,-1.1578,-1.30427,-2.00264,-3.37401,-0.207325,-0.0319976,-0.0771661,-0.118223,-0.140309,0.973886,0.471514,0.504137,0.525564,2.40083,1.84979,0.620136,1.31547,1.36142,2.72094,-0.157552,0.888557,1.83304,-0.242025,-0.794204,-1.49423,-3.46366,-0.048532
-2.28179,-1.09061,-1.36722,-2.37683,-3.05808,-0.165083,-0.0661339,-0.0614418,0.0157903,-0.0655153,1.02181,0.413373,0.454091,0.883964,1.91526,1.91171,0.495449,1.34431,1.62568,2.27497,-0.160091,0.897328,1.8356,-0.267711,-0.759444,-1.47073,-3.43998,-0.0153264
-2.13463,-1.11494,-1.32994,-2.1727,-3.24162,-0.312551,-0.22612,-0.118375,-0.178573,-0.166149,1.03499,0.51021,0.525791,0.821653,2.39318,1.88262,0.681287,1.39621,1.53596,2.73649,-0.141352,0.733221,1.60949,-0.213275,-0.713252,-1.42584,-3.37132,-0.0591953
-2.41597,-1.19982,-1.62308,-2.34348,-3.26941,-0.134336,-0.193974,0.0741177,0.0551589,-0.304713,1.16631,0.526993,0.731628,0.722516,2.2088,2.07481,0.741122,1.49109,1.57472,2.84234,-0.147779,0.816262,1.69081,-0.213939,-0.779439,-1.48586,-3.45062,-0.0415562
-2.25272,-1.10524,-1.38992,-2.08737,-3.08835,-0.254308,-0.0494921,-0.0751812,-0.18138,-0.138121,1.18448,0.454622,0.477056,0.75115,2.08164,1.89304,0.485162,1.28191,1.25884,2.34754,-0.145042,0.839907,1.64944,-0.232715,-0.739548,-1.48632,-3.44058,-0.0442179
-2.20088,-1.30161,-1.36333,-2.22256,-3.22215,-0.334529,-0.0977365,-0.0487713,-0.057573,-0.222924,1.19674,0.854727,0.614185,1.02875,2.45931,2.01453,0.749857,1.28719,1.5148,2.60672,-0.141773,0.796969,1.5939,-0.23592,-0.737513,-1.49703,-3.42235,-0.0391244
-2.08026,-0.969186,-1.37665,-2.16851,-2.92361,-0.314453,-0.169974,-0.0133859,-0.063994,-0.321794,1.05376,0.400387,0.588317,0.781014,1.93002,1.8479,0.487499,1.20593,1.30686,2.36792,-0.136692,0.74263,1.53742,-0.219975,-0.758108,-1.42849,-3.35471,-0.0306035
-2.26274,-1.23103,-1.55711,-2.37317,-3.131,-0.19254,0.0281965,0.203872,0.0867244,-0.141161,1.00263,0.447344,0.495799,0.831558,2.04408,1.78423,0.392862,1.27438,1.39118,2.40269,-0.149199,0.828831,1.75358,-0.271312,-0.714067,-1.45154,-3.36234,0.0120756
-2.21859,-1.11867,-1.41514,-2.36713,-3.14157,-0.178219,-0.108712,0.094207,0.0283094,-0.13611,1.0942,0.475354,0.493581,0.75203,2.14468,1.67152,0.431761,1.14561,1.32585,2.38887,-0.143997,0.799603,1.71139,-0.214701,-0.697702,-1.40914,-3.41529,-0.011467
-2.11684,-1.23661,-1.36874,-2.1957,-3.53876,-0.24721,0.0243941,0.0285888,-0.0527281,0.187467,0.917405,0.509771,0.495078,0.738308,2.34303,1.75246,0.54495,1.22287,1.38276,2.59929,-0.142255,0.782223,1.65385,-0.261484,-0.76485,-1.4528,-3.42476,-0.0286993
-2.13445,-1.17475,-1.39702,-2.04603,-3.15429,-0.204649,-0.181584,0.0808748,-0.0527146,-0.261044,1.07815,0.570892,0.648927,0.796003,2.09996,1.74354,0.572275,1.28701,1.13787,2.41177,-0.14925,0.809017,1.69894,-0.221766,-0.772801,-1.43602,-3.41541,-0.00374597
-2.27009,-1.22149,-1.40769,-2.36869,-3.22711,-0.185475,0.0199557,0.032861,0.140207,-0.0643218,1.24543,0.655369,0.582918,0.938755,2.3795,1.68796,0.341648,1.15953,1.26624,2.42101,-0.146738,0.78058,1.67504,-0.256712,-0.768395,-1.47081,-3.43376,0.00238324
-2.25858,-1.13185,-1.48162,-2.21605,-3.32089,-0.356401,-0.284812,-0.0820338,-0.158281,-0.170348,1.21701,0.615119,0.662952,0.785199,2.34101,1.89046,0.622245,1.36614,1.32968,2.65961,-0.151624,0.843034,1.80446,-0.295464,-0.766073,-1.5013,-3.49153,-0.0336875
-2.3345,-1.16004,-1.4078,-2.40154,-3.26214,-0.24202,-0.0314606,-0.00557479,0.00246723,0.00773072,1.24122,0.522401,0.53227,0.958437,2.1692,1.95244,0.422639,1.2377,1.55804,2.33003,-0.147003,0.78491,1.71383,-0.242513,-0.764046,-1.5003,-3.4641,-0.0256275
-1.94069,-0.9957,-1.29148,-2.1513,-3.10754,-0.357636,-0.249041,-0.0232895,-0.0199475,-0.295238,0.679456,0.312665,0.354384,0.609761,2.07048,1.60195,0.395512,1.11077,1.31038,2.3613,-0.151412,0.842481,1.73719,-0.23092,-0.766609,-1.44943,-3.38702,-0.0194103
-2.17884,-1.22956,-1.43929,-2.21202,-3.18168,-0.345717,-0.202252,0.0196841,-0.215986,-0.221213,0.959681,0.526614,0.584372,0.753627,2.10925,1.80936,0.610318,1.27323,1.4528,2.39483,-0.140523,0.746613,1.62136,-0.265165,-0.731141,-1.41485,-3.35265,-0.0100939
-2.19727,-1.03115,-1.4743,-2.46311,-2.93218,-0.140847,-0.0967605,0.0795539,0.196365,-0.110004,1.1598,0.708986,0.667374,1.12909,2.24942,1.79489,0.432415,1.32435,1.61686,2.3085,-0.138246,0.740371,1.56427,-0.245121,-0.697404,-1.43334,-3.38675,-0.0719643
-2.16065,-1.13639,-1.37851,-2.1694,-3.37745,-0.221743,0.0692778,0.0698162,0.0820609,0.0874977,0.900486,0.402667,0.564381,0.61903,2.15485,1.7558,0.324992,1.21447,1.34714,2.45919,-0.163514,0.891356,1.80352,-0.288107,-0.800679,-1.48235,-3.55784,-0.0233012
-2.42024,-1.33044,-1.50652,-2.27561,-3.21683,-0.0432214,0.123565,0.0199168,-0.0262825,0.0747054,1.22508,0.600323,0.644876,0.911674,2.22711,1.90872,0.664278,1.36964,1.52586,2.38612,-0.14033,0.710487,1.57881,-0.258661,-0.738543,-1.43809,-3.34993,-0.0662837
-2.36201,-1.11432,-1.37862,-2.02764,-3.48436,-0.0143166,0.0796124,0.0832312,0.0590832,0.0946227,1.16524,0.451016,0.54229,0.659758,2.21465,1.86774,0.385657,1.1804,1.14052,2.6789,-0.146976,0.801714,1.64688,-0.272133,-0.75938,-1.49312,-3.46789,-0.0787943
-2.30739,-1.13885,-1.32973,-2.12216,-3.05106,-0.15121,0.00106894,0.028947,0.111114,-0.220663,1.19078,0.484181,0.423818,0.599452,2.08681,1.91076,0.439986,1.14584,1.06789,2.29015,-0.148491,0.809435,1.69759,-0.215405,-0.722562,-1.41282,-3.3822,-0.00804007
-2.43667,-1.41559,-1.51649,-2.5203,-3.48809,-0.151078,-0.061342,0.058539,0.109867,-0.127173,1.15127,0.682378,0.506928,0.932249,2.36875,2.01537,0.782759,1.361,1.61665,2.88429,-0.145108,0.791659,1.70042,-0.256142,-0.747362,-1.44126,-3.45492,-0.0319901
-2.3784,-1.31936,-1.50207,-2.32398,-3.63553,-0.108664,-0.0232034,-0.0526818,-0.114928,-0.0100264,1.12086,0.529595,0.609731,0.898213,2.55986,1.88958,0.606951,1.36891,1.49068,2.79148,-0.145932,0.760862,1.64096,-0.2664,-0.78058,-1.42386,-3.40281,-0.037752
-2.06192,-1.07812,-1.35885,-2.09299,-3.0817,-0.225315,-0.060614,-0.0635425,-0.117696,-0.150016,0.859306,0.454431,0.447669,0.75017,2.06073,1.52413,0.316197,1.26749,1.08088,2.3009,-0.146952,0.843644,1.67175,-0.288445,-0.762624,-1.4511,-3.46635,-0.0378195
-2.49188,-1.39847,-1.42027,-2.41411,-3.34292,-0.249648,-0.166889,-0.0523502,-0.065096,-0.330874,1.34117,0.770793,0.612924,1.03503,2.44669,2.04482,0.714444,1.2795,1.55466,2.71087,-0.155029,0.821123,1.74544,-0.249845,-0.731446,-1.46335,-3.39831,-0.0452164
-2.11021,-1.13461,-1.37604,-2.25369,-3.12917,-0.319784,-0.212745,-0.0550542,-0.141705,-0.269929,0.898149,0.397513,0.392122,0.711207,2.12566,1.81963,0.553583,1.12275,1.34207,2.40325,-0.146333,0.82852,1.73597,-0.216205,-0.660032,-1.46088,-3.42838,-0.0352639
-2.25676,-1.11623,-1.44435,-2.3294,-2.81747,0.135484,0.126409,0.139079,0.142907,-0.0482234,1.01836,0.499224,0.524998,0.942844,1.9572,1.72431,0.341797,1.1761,1.32639,2.04447,-0.135521,0.723132,1.55539,-0.234576,-0.72104,-1.44639,-3.32838,-0.0236945
-2.24226,-1.13012,-1.43417,-2.42167,-3.00373,-0.0866784,0.0315244,0.174032,0.10122,-0.108337,0.988328,0.326431,0.477112,0.831962,1.99054,1.77739,0.362995,1.07164,1.35549,2.14928,-0.15015,0.816694,1.75974,-0.25115,-0.720674,-1.48208,-3.44721,-0.0262473
-1.99449,-0.947718,-1.31254,-2.01761,-2.92215,-0.176799,-0.126536,0.0670699,0.014963,-0.13352,0.809092,0.337282,0.336082,0.426571,1.93616,1.71507,0.376935,1.12658,1.13701,2.313,-0.140213,0.720301,1.55476,-0.289793,-0.783056,-1.4882,-3.44782,-0.0367129
-2.31261,-1.11021,-1.36115,-2.19031,-3.13484,-0.200401,-0.124272,-0.0285017,-0.0586557,-0.131186,1.12929,0.484764,0.508228,0.739491,2.29384,1.98329,0.533679,1.08363,1.30395,2.45905,-0.137407,0.693147,1.58692,-0.23996,-0.736463,-1.45401,-3.35919,-0.0435549
-2.26048,-1.16545,-1.40373,-2.41903,-3.20433,-0.324586,-0.152993,0.0230883,-0.0439421,-0.278118,1.2027,0.536502,0.493101,0.804269,2.2923,2.02053,0.66591,1.34151,1.58417,2.72608,-0.14402,0.75976,1.64538,-0.232097,-0.688513,-1.41363,-3.39001,-0.0681792
-2.40172,-1.28205,-1.5076,-2.42146,-3.48129,-0.255331,-0.115426,-0.0118902,-0.11879,-0.0292332,1.3618,0.706224,0.65014,1.13208,2.47744,2.02123,0.761632,1.42505,1.60376,2.81334,-0.151444,0.836874,1.7211,-0.239311,-0.756293,-1.50414,-3.46581,0.00348228
-2.1485,-1.10587,-1.46705,-2.17867,-3.24626,-0.253001,-0.115937,0.0279234,-0.137932,-0.198133,0.955009,0.360147,0.559811,0.652344,2.10341,1.79528,0.484413,1.33025,1.26537,2.49899,-0.144447,0.739256,1.63053,-0.239062,-0.731514,-1.48825,-3.40613,-0.00655457
-2.30043,-1.27571,-1.42056,-2.41589,-3.44404,-0.421857,-0.327506,-0.122566,-0.0991205,-0.2581,1.52184,0.925883,0.62885,1.12078,2.59972,1.97728,0.703736,1.31919,1.50402,2.67462,-0.155188,0.873422,1.7951,-0.24239,-0.775268,-1.49205,-3.45403,0.00351975
-2.42629,-1.43594,-1.66468,-2.85949,-3.51332,-0.139518,0.0623491,0.169621,0.217289,-0.143067,1.1024,0.547926,0.662691,1.01628,2.32532,2.08648,0.686399,1.45983,1.85182,2.88578,-0.157206,0.894049,1.88347,-0.22502,-0.717866,-1.43107,-3.46693,-0.0414789
-2.20571,-1.21656,-1.30595,-2.29948,-3.22259,-0.27008,-0.15037,-0.117999,-0.0621153,-0.222601,0.975543,0.536255,0.540305,0.885088,2.0721,1.83548,0.594282,1.18232,1.48735,2.55963,-0.142321,0.688579,1.58223,-0.221672,-0.731227,-1.44137,-3.40489,-0.0506999
-2.43056,-1.26766,-1.46946,-2.41655,-3.21998,-0.0895425,-0.114973,0.0498343,0.0237725,-0.143869,1.16809,0.675646,0.52124,1.007,2.122,1.72447,0.49827,1.16725,1.33684,2.28562,-0.158308,0.853526,1.83809,-0.230651,-0.730269,-1.49877,-3.49291,-0.055257
-2.08905,-1.1103,-1.47547,-2.28706,-2.9608,-0.247538,0.0190492,0.123133,0.263103,-0.0468657,0.905441,0.363353,0.492168,0.881455,1.95142,1.80101,0.474689,1.30022,1.32375,2.18094,-0.146582,0.800081,1.68665,-0.26587,-0.746155,-1.45169,-3.38127,-0.0137798
-2.21385,-1.13137,-1.44382,-2.3348,-3.3306,-0.109843,-0.111571,0.137079,0.179063,-0.0530903,1.07248,0.507452,0.562468,0.867939,2.42508,1.89158,0.550035,1.26971,1.43625,2.69212,-0.149962,0.845376,1.71554,-0.244925,-0.756123,-1.45395,-3.43179,-0.0558565
-2.22406,-1.07398,-1.40886,-2.24467,-3.17813,-0.388713,-0.22087,0.018195,0.0228511,-0.306127,1.07477,0.478871,0.479628,0.677008,2.27642,1.99915,0.586011,1.32018,1.42413,2.62856,-0.141639,0.752142,1.55619,-0.265004,-0.730682,-1.4991,-3.46501,-0.0274946
-2.20312,-1.06194,-1.23482,-2.21787,-2.96761,-0.365677,-0.0839069,-0.0235824,0.00927599,-0.138757,1.22053,0.486931,0.350113,0.753385,2.10523,2.05696,0.551609,1.16622,1.43841,2.401,-0.14592,0.800404,1.62438,-0.220525,-0.762338,-1.42301,-3.36505,-0.0549196
-2.26973,-1.2244,-1.4313,-2.03159,-3.19903,-0.102663,0.0266823,0.0111581,0.0044964,-0.0423903,1.03598,0.553189,0.520809,0.528214,2.05196,1.92596,0.56559,1.29897,1.29307,2.50235,-0.148313,0.826417,1.6479,-0.195711,-0.708568,-1.4717,-3.44558,-0.0323617
-2.28353,-1.20601,-1.47891,-2.03576,-3.20335,-0.194728,-0.0626936,0.10476,-0.116055,-0.177209,1.01788,0.527873,0.589092,0.498804,2.26903,1.9564,0.599417,1.33783,1.14387,2.5798,-0.152505,0.795836,1.7191,-0.226038,-0.755781,-1.47328,-3.4895,0.00944826
-2.36096,-1.26329,-1.43268,-2.40553,-3.25966,-0.19443,0.0269173,0.0904558,0.100385,-0.0587679,1.22273,0.578559,0.436639,0.930706,2.29311,2.08204,0.677447,1.29501,1.50759,2.65234,-0.144178,0.799303,1.68467,-0.251297,-0.777835,-1.5111,-3.39503,-0.0794307
-2.03683,-0.944142,-1.42469,-2.0816,-3.11872,-0.393145,-0.234126,0.00766584,-0.230707,-0.128115,0.830922,0.291599,0.606799,0.828818,2.00278,1.67671,0.421283,1.30644,1.15285,2.50114,-0.153018,0.851007,1.73297,-0.270573,-0.80956,-1.4629,-3.50391,-0.0604746
-2.0825,-1.00899,-1.31481,-2.14686,-2.90457,-0.168644,-0.117299,0.00843574,-0.0970792,-0.203815,0.684465,0.208017,0.286904,0.590217,1.79742,1.76366,0.468147,1.18972,1.25429,2.28028,-0.143949,0.785433,1.65885,-0.263482,-0.79523,-1.44199,-3.40798,-0.0395534
-2.21112,-1.22205,-1.50334,-2.3467,-3.27148,-0.24851,-0.0905615,-0.00202766,-0.0579537,-0.133471,0.926758,0.370788,0.511881,0.787804,2.24636,1.79997,0.476308,1.30294,1.49508,2.53207,-0.155592,0.803959,1.74448,-0.284333,-0.758243,-1.4818,-3.46955,-0.0312188
-2.31626,-1.36272,-1.55025,-2.29798,-3.50795,-0.198825,-0.107368,0.0923363,-0.153094,-0.203576,1.09572,0.599364,0.54041,0.687858,2.49157,2.10962,0.873861,1.3973,1.53172,2.88682,-0.159671,0.941148,1.86389,-0.241553,-0.745947,-1.52592,-3.51879,0.00957631
-2.32378,-1.35066,-1.56904,-2.54605,-3.58487,-0.243386,-0.0452884,-0.00621775,-0.0748103,0.0836717,1.25339,0.71045,0.717872,1.07587,2.55488,1.79558,0.617278,1.38347,1.67611,2.63618,-0.153306,0.826354,1.81566,-0.27041,-0.740476,-1.47736,-3.4414,-0.0417509
-2.26612,-1.09679,-1.41805,-2.12497,-3.23796,-0.103255,-0.0588569,-0.0406356,-0.0610028,-0.0854974,0.970965,0.422701,0.485123,0.624375,2.09709,1.82267,0.506878,1.26861,1.3079,2.56018,-0.155066,0.837797,1.71112,-0.219601,-0.718034,-1.49905,-3.43549,-0.0511982
-2.10489,-1.09623,-1.37305,-1.94281,-3.08485,-0.0681561,0.0661249,0.0837961,0.0389098,-0.0287511,0.760785,0.320561,0.489153,0.491456,2.02163,1.74015,0.484264,1.31982,1.16346,2.39719,-0.139084,0.712216,1.54149,-0.227594,-0.755121,-1.44537,-3.33114,-0.059725
-2.21842,-1.24204,-1.53,-2.19906,-3.17533,-0.309066,-0.160782,0.0790822,-0.0793187,-0.142006,0.934065,0.463045,0.616741,0.641247,2.14436,2.0952,0.807999,1.45148,1.40293,2.51511,-0.145721,0.798957,1.68724,-0.223397,-0.729768,-1.41215,-3.35222,-0.000676904
-1.98333,-1.03587,-1.43307,-2.14053,-3.27365,-0.212864,0.0538398,0.0532051,0.0217967,0.0164126,0.713597,0.210509,0.462111,0.594468,2.19839,1.55892,0.322622,1.30393,1.26428,2.3123,-0.160963,0.865683,1.86886,-0.239092,-0.746341,-1.43332,-3.43242,-0.0154056
