b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.83472,-1.74767,-1.83643,-2.94486,-3.51007,0.0378621,0.0229101,0.0947138,0.060278,-0.0830427,1.22845,0.69055,0.62207,0.841599,2.42738,2.18916,0.752611,1.46517,1.66183,2.53451,-0.1771,-0.0728766,0.084557,-0.339719,-0.76994,-1.57701,-3.43868,-0.13459
-2.26017,-1.18095,-1.49391,-2.45872,-3.05747,-0.0696319,0.0162338,-0.00232808,0.0988918,-0.0746679,0.853446,0.260018,0.434825,0.594755,1.90784,1.66077,0.182003,1.21688,1.17237,2.31533,-0.180428,-0.13738,-0.0233669,-0.341986,-0.781084,-1.52513,-3.46824,-0.136484
-2.56597,-1.54669,-1.73039,-2.78213,-3.57961,-0.412279,-0.080285,-0.0330105,0.0250445,-0.12921,1.24983,0.604926,0.614032,0.872482,2.54644,2.27429,0.723072,1.41988,1.49439,2.83489,-0.18491,-0.0696003,-0.0491657,-0.366099,-0.851638,-1.59752,-3.51904,-0.161182
-2.34163,-1.28971,-1.6958,-2.69782,-3.11737,-0.0504125,0.0927884,0.0851599,0.0171251,-0.0363366,1.01823,0.443336,0.589485,0.899833,2.21043,1.81445,0.280067,1.41699,1.52834,2.18393,-0.180424,-0.123462,-0.0109515,-0.339389,-0.793237,-1.55592,-3.48096,-0.138974
-2.47715,-1.29709,-1.62808,-2.66831,-3.38395,-0.186598,-0.0760212,0.00840568,0.155987,-0.0596974,1.172,0.472433,0.557316,0.825873,2.17783,2.03891,0.549761,1.32296,1.43123,2.79915,-0.177968,-0.0945288,0.00841352,-0.324846,-0.778281,-1.54748,-3.46255,-0.132404
-2.78211,-1.50878,-1.79929,-2.73474,-3.55204,-0.225792,-0.17277,0.0492119,0.0306172,-0.0950415,1.41345,0.632503,0.652908,0.814201,2.30204,2.38215,0.692348,1.47518,1.52507,2.73999,-0.176519,-0.0927516,-0.00440558,-0.354173,-0.848825,-1.62052,-3.56186,-0.115073
-2.38921,-1.36889,-1.56953,-2.44764,-3.18278,-0.0937283,0.0929264,0.060776,0.0458661,-0.00276919,1.07769,0.519467,0.378417,0.599187,2.12026,2.16549,0.738173,1.40483,1.43855,2.49197,-0.17254,-0.10847,-0.0408951,-0.351843,-0.842196,-1.55267,-3.46422,-0.171001
-2.50433,-1.62915,-1.82693,-3.05912,-3.63206,-0.355576,-0.165427,-0.0521815,-0.159735,-0.231657,1.19432,0.769584,0.708479,1.1705,2.608,2.08293,0.75101,1.53015,1.85329,2.94311,-0.19102,-0.0899777,0.0502799,-0.353966,-0.774199,-1.62823,-3.52751,-0.158517
-2.33237,-1.18452,-1.56674,-2.62062,-3.12131,-0.22302,-0.0420616,0.00475356,0.0281735,-0.204864,0.966602,0.213,0.521653,0.715773,2.08523,1.80331,0.287881,1.2389,1.40478,2.3036,-0.182761,-0.162806,0.0128473,-0.350031,-0.864734,-1.55921,-3.46062,-0.131537
-2.18542,-1.09327,-1.48333,-2.64687,-3.00453,-0.177159,-0.0114807,0.0745552,0.0629258,0.0254918,1.0969,0.363429,0.541866,0.836563,2.12581,1.70492,0.299222,1.22051,1.38576,2.17144,-0.175031,-0.142851,-0.00762854,-0.310785,-0.816088,-1.49495,-3.47672,-0.150481
-2.64449,-1.58115,-1.75596,-2.67365,-3.37505,-0.00217449,0.174585,0.18829,0.0570687,0.121422,1.35823,0.695638,0.713314,0.854346,2.24888,2.12321,0.582956,1.38673,1.32023,2.48515,-0.176842,-0.0938001,0.00405679,-0.334513,-0.813568,-1.59004,-3.41777,-0.110826
-2.48002,-1.30761,-1.68226,-2.65369,-3.39668,-0.2604,-0.107086,0.0451013,0.0182778,0.0227084,1.26081,0.519019,0.624749,1.00292,2.34094,2.03059,0.480338,1.38378,1.53337,2.4734,-0.163768,-0.112034,0.00628982,-0.363639,-0.85528,-1.56706,-3.50392,-0.168859
-2.40658,-1.17858,-1.73353,-2.62856,-3.15486,-0.267612,-0.170206,0.0480065,-0.055579,-0.287124,0.936646,0.0700103,0.370633,0.492047,1.95622,1.87795,0.384382,1.28771,1.23974,2.40666,-0.17017,-0.0497459,0.0782222,-0.308825,-0.69063,-1.62322,-3.45566,-0.0973908
-2.70965,-1.5052,-1.68448,-2.93503,-3.34973,0.0327063,0.0529725,0.0383051,0.141821,-0.10536,1.11888,0.490829,0.482869,0.794192,2.09605,2.12224,0.516998,1.43104,1.70251,2.49126,-0.182193,-0.122593,0.0126725,-0.335999,-0.808681,-1.54012,-3.47611,-0.110358
-2.48047,-1.43232,-1.795,-2.91351,-3.08724,0.0546891,0.16674,0.119828,0.176815,0.00949893,0.954943,0.433287,0.590041,0.98796,1.97495,1.79832,0.4644,1.37389,1.48625,2.24415,-0.168507,-0.105382,0.0602589,-0.325747,-0.75194,-1.60067,-3.45778,-0.133971
-2.51946,-1.26463,-1.61281,-2.58455,-3.12328,-0.318013,-0.232103,0.0324716,-0.0194452,-0.0965008,1.13975,0.496417,0.553626,0.773767,2.27289,2.10905,0.421271,1.342,1.47821,2.33548,-0.178902,-0.118842,-0.0174087,-0.395091,-0.872778,-1.54782,-3.51711,-0.185701
-2.76525,-1.46823,-1.73805,-2.67583,-3.35581,0.000287205,0.0773423,0.091286,0.0161054,-0.0129655,1.20057,0.34145,0.549111,0.799732,2.224,2.2211,0.4702,1.40092,1.56349,2.56702,-0.1765,-0.127375,-0.0316353,-0.411626,-0.910818,-1.60911,-3.51399,-0.143625
-2.43581,-1.45072,-1.63479,-2.56034,-3.33345,-0.277842,-0.126331,0.0365258,-0.110245,-0.0281503,1.01551,0.503179,0.472613,0.584667,2.22397,2.10917,0.614275,1.35,1.42859,2.44295,-0.183004,-0.0890465,0.00987581,-0.346295,-0.816048,-1.55359,-3.45335,-0.112439
-2.50576,-1.41035,-1.74464,-2.8137,-3.26105,-0.133736,0.152018,0.162029,-0.0278773,0.105794,0.981904,0.258466,0.505843,0.787009,1.99123,1.8732,0.330449,1.29591,1.53539,2.10203,-0.181414,-0.135389,0.0261091,-0.404337,-0.790988,-1.60827,-3.49071,-0.129153
-2.68449,-1.5307,-1.85041,-2.82355,-3.39115,-0.18131,-0.0711093,0.0787019,-0.0642582,-0.251891,1.34821,0.594348,0.694522,0.935793,2.27841,2.12374,0.512653,1.38347,1.44731,2.55985,-0.187382,-0.11097,0.0200865,-0.398032,-0.810969,-1.59326,-3.51077,-0.120961
-2.41998,-1.48795,-1.62239,-2.50439,-3.3633,-0.0659989,0.0612102,0.111608,0.0169867,0.0337021,1.16675,0.63853,0.473421,0.541646,2.30072,1.86723,0.462082,1.25246,1.22942,2.23029,-0.171274,-0.0614993,0.02949,-0.339329,-0.800654,-1.55844,-3.43119,-0.125595
-2.74147,-1.62621,-1.67388,-2.70625,-3.45284,0.05059,0.145377,0.0881384,0.155248,0.0689376,1.13347,0.554296,0.556413,0.685295,2.22128,2.10771,0.575878,1.27131,1.39245,2.37473,-0.185233,-0.115516,-0.0772644,-0.3653,-0.901137,-1.6107,-3.54371,-0.167919
-2.33777,-1.37318,-1.61317,-2.39322,-3.28336,-0.182421,0.0185211,0.0531349,-0.121119,-0.0545381,0.847116,0.265187,0.468168,0.365746,2.02768,1.88211,0.453228,1.26326,1.23492,2.38716,-0.169075,-0.121612,-0.0162158,-0.349171,-0.767897,-1.55687,-3.39545,-0.112787
-2.47966,-1.40743,-1.82792,-2.79259,-3.28804,-0.137617,-0.0379196,0.0940532,0.0319181,-0.0633721,1.26975,0.601071,0.705122,1.00714,2.33248,2.06596,0.594977,1.53121,1.60752,2.53021,-0.167519,-0.0932601,-0.00302109,-0.325652,-0.755179,-1.58629,-3.46834,-0.120418
-2.19665,-1.1155,-1.5496,-2.59307,-3.03694,-0.301782,-0.284992,-0.123326,-0.139862,-0.280903,1.01295,0.524444,0.642193,1.08062,2.2326,1.71342,0.285811,1.24407,1.3516,2.14356,-0.174023,-0.113883,0.00261165,-0.343037,-0.749757,-1.56068,-3.45146,-0.167823
-2.71668,-1.56522,-1.81459,-2.85843,-3.56593,-0.25167,-0.195696,-0.00432302,-0.231071,-0.260588,1.26788,0.675979,0.653879,0.929573,2.44457,2.10199,0.639212,1.47255,1.66486,2.81352,-0.185651,-0.101825,-0.0443816,-0.379643,-0.840147,-1.5937,-3.53107,-0.136866
-2.66412,-1.57427,-1.83307,-2.80491,-3.34996,-0.143135,-0.0297764,0.111411,-0.0625707,-0.0258535,1.11396,0.513593,0.590609,0.807495,2.04602,2.20484,0.781674,1.48719,1.72258,2.60908,-0.178567,-0.0984667,-0.0412582,-0.340779,-0.799899,-1.59939,-3.45824,-0.135414
-2.00363,-0.998332,-1.54742,-2.53495,-2.96547,-0.31301,-0.210621,-0.0638835,-0.00460165,-0.166765,0.78204,0.39205,0.507764,0.674816,2.09833,1.48585,0.170744,1.22593,1.31607,2.14549,-0.165705,-0.114823,0.0303255,-0.337245,-0.770576,-1.53935,-3.42593,-0.15491
-2.71936,-1.55854,-1.75169,-2.82768,-3.45057,-0.215498,-0.03667,0.0624758,-0.028109,-0.0507468,1.52584,0.757006,0.68877,1.14736,2.47289,2.26408,0.656462,1.36464,1.55006,2.51481,-0.185264,-0.118334,0.0603219,-0.305747,-0.743048,-1.54598,-3.46124,-0.158105
-2.53163,-1.45011,-1.82321,-2.69735,-3.34538,-0.196273,-0.0309924,0.178493,0.0324511,-0.0573563,1.30463,0.621296,0.716888,0.867701,2.26846,2.15006,0.604738,1.43395,1.46901,2.48036,-0.169129,-0.116617,0.00391147,-0.367899,-0.771303,-1.51813,-3.39085,-0.118276
-2.37713,-1.39984,-1.68242,-2.82528,-3.22514,-0.279194,-0.0454531,-0.00195991,0.141524,0.00919003,1.14592,0.375574,0.540461,0.818846,2.03849,2.05277,0.642111,1.34693,1.51788,2.39598,-0.181249,-0.127028,0.075366,-0.303136,-0.71891,-1.5688,-3.44144,-0.115634
-2.40017,-1.22619,-1.53684,-2.51685,-3.11771,-0.202459,-0.0797205,-0.0135993,-0.028573,-0.209245,1.17112,0.530447,0.535109,0.891059,2.28896,1.89205,0.333093,1.35344,1.42721,2.28784,-0.186803,-0.160335,-0.0599433,-0.339371,-0.838386,-1.57062,-3.49635,-0.169817
-2.51806,-1.4308,-1.6765,-2.7717,-3.21316,-0.045187,0.106826,0.149291,0.0729571,0.0397895,1.14504,0.35851,0.462116,0.845865,1.83773,1.97682,0.536273,1.34408,1.50346,2.29017,-0.180575,-0.111765,0.0131986,-0.391014,-0.815549,-1.58005,-3.46972,-0.151312
-2.62368,-1.59935,-1.78955,-2.68872,-3.45501,-0.0207306,0.0144044,0.053497,0.0178427,-0.126898,1.35916,0.779849,0.741708,1.02975,2.45913,2.11085,0.833796,1.50612,1.6294,2.72545,-0.168026,-0.096906,-0.00237194,-0.359854,-0.814427,-1.59225,-3.47973,-0.171322
-2.51895,-1.31719,-1.7128,-2.69854,-3.17586,-0.0131974,0.0771412,0.190148,0.0491765,0.0512075,1.25707,0.454511,0.539803,1.02973,1.94776,1.87968,0.245089,1.3481,1.30044,2.15838,-0.177859,-0.119827,-0.0176467,-0.34939,-0.784448,-1.58914,-3.48891,-0.154375
-2.55054,-1.45042,-1.72497,-2.77349,-3.3858,-0.250113,-0.0894108,0.00478798,-0.045303,-0.18593,1.20207,0.620741,0.574804,0.84786,2.24578,2.03801,0.516986,1.33573,1.41404,2.56388,-0.181119,-0.0700962,0.0580598,-0.310658,-0.743875,-1.58789,-3.49032,-0.149532
-2.55913,-1.30617,-1.69602,-2.8626,-3.40714,-0.0769163,-0.0385554,0.151075,0.0604169,-0.102298,1.21462,0.422321,0.454076,0.999063,2.13162,2.06017,0.371546,1.32756,1.63903,2.5419,-0.177952,-0.05184,0.0675717,-0.298358,-0.78419,-1.57342,-3.48977,-0.123299
-2.47594,-1.32074,-1.57557,-2.4609,-3.10411,-0.283539,-0.251612,-0.0763848,-0.286456,-0.343382,1.0356,0.478587,0.461794,0.633176,2.267,2.02659,0.453034,1.26959,1.29364,2.26149,-0.178797,-0.13329,-0.0515831,-0.322194,-0.769823,-1.59415,-3.5256,-0.154704
-2.22725,-1.1498,-1.6404,-2.6996,-2.97096,-0.060464,0.100124,0.0814815,0.164782,0.0556729,0.798155,0.154411,0.451742,0.80017,1.85068,1.78556,0.270579,1.3037,1.4889,2.09599,-0.171223,-0.112897,0.0243181,-0.346777,-0.804921,-1.54704,-3.44633,-0.165964
-2.24846,-1.1392,-1.52495,-2.73626,-2.97663,-0.219786,-0.0908949,-0.00826522,0.22586,-0.1282,0.8699,0.237199,0.362969,0.738705,2.02983,1.85198,0.296122,1.28838,1.41147,2.26217,-0.179514,-0.1032,0.0231115,-0.353741,-0.769928,-1.57637,-3.44599,-0.175484
-2.12294,-1.10251,-1.54035,-2.42352,-3.08773,-0.152715,-0.0921973,-0.0248162,-0.0722034,-0.124483,0.941492,0.444168,0.626456,0.577086,2.22763,1.58828,0.190622,1.18069,1.05217,2.19552,-0.175518,-0.0863942,0.0708255,-0.278843,-0.725152,-1.49979,-3.41665,-0.131485
-2.72168,-1.54292,-1.78106,-2.58705,-3.37751,-0.295556,-0.176864,-0.0673406,-0.204204,-0.352953,1.43037,0.599189,0.735109,0.76793,2.40279,2.39637,0.750833,1.52149,1.4622,2.70534,-0.174933,-0.123842,-0.0303055,-0.346178,-0.804635,-1.62708,-3.53153,-0.130965
-2.34626,-1.16247,-1.59031,-2.56697,-3.21029,-0.170328,-0.024435,0.0503394,-0.0599773,0.00409552,0.850546,0.314551,0.533508,0.692857,2.1543,1.84098,0.325282,1.25765,1.33011,2.32345,-0.168722,-0.13293,-0.00586195,-0.347951,-0.791204,-1.53248,-3.47561,-0.173862
-2.44072,-1.32529,-1.61755,-2.56802,-3.06781,-0.424273,-0.169094,-0.0360345,-0.214642,-0.369748,1.29622,0.657072,0.525168,0.762326,2.1222,1.93977,0.406483,1.26768,1.37545,2.26326,-0.180019,-0.127746,0.0394242,-0.360603,-0.756602,-1.60303,-3.5253,-0.144039
-2.47761,-1.55664,-1.79773,-2.76254,-3.37053,-0.305978,-0.070137,0.0227944,0.0460247,-0.123996,1.21965,0.70145,0.7504,0.977121,2.31772,2.11806,0.762657,1.54143,1.63689,2.57651,-0.177877,-0.0821331,-0.009718,-0.343894,-0.788788,-1.59944,-3.48694,-0.134292
-2.42371,-1.35562,-1.59397,-2.6422,-3.30477,-0.227876,-0.131793,-0.0430922,-0.0309763,-0.281962,0.989187,0.464883,0.52304,0.743426,2.42795,2.00052,0.559555,1.29968,1.4676,2.65539,-0.184648,-0.153005,-0.0337528,-0.390572,-0.772689,-1.57631,-3.45702,-0.147148
-2.33367,-1.24745,-1.65777,-2.55416,-3.12635,-0.110804,-0.0531687,-0.00126802,-0.183931,-0.0748693,0.996855,0.270594,0.571669,0.723765,1.97532,1.82777,0.308377,1.30208,1.32717,2.11919,-0.186447,-0.0911901,0.0159061,-0.321451,-0.741868,-1.57481,-3.5216,-0.125091
-2.43291,-1.33122,-1.64071,-2.71606,-3.09754,-0.276363,-0.107392,0.0429726,-0.122262,-0.220095,1.14247,0.448642,0.55942,0.92003,2.23649,2.11647,0.663185,1.386,1.6852,2.4123,-0.168345,-0.113537,0.0381453,-0.310085,-0.777404,-1.56593,-3.51091,-0.128451
-2.47603,-1.25816,-1.67173,-2.79595,-3.22253,-0.26508,-0.10961,0.0613961,0.112147,-0.0201442,1.24314,0.550504,0.533938,0.919647,2.05834,2.03842,0.54204,1.31745,1.46826,2.40192,-0.17299,-0.0790764,0.0166394,-0.320386,-0.790181,-1.56188,-3.43395,-0.170544
-2.65502,-1.58595,-1.80147,-2.7827,-3.5083,-0.162437,0.0564072,0.145022,-0.00160839,-0.0161425,1.20174,0.624536,0.510476,0.820417,2.2064,2.16659,0.631403,1.28831,1.51319,2.60566,-0.183393,-0.0407299,0.0445347,-0.358488,-0.776249,-1.60101,-3.49899,-0.109779
-2.46358,-1.38432,-1.70073,-2.75422,-3.11211,-0.293547,-0.0689243,0.0279672,0.00993105,-0.0902919,1.25152,0.594395,0.774142,0.980973,1.98231,2.09259,0.576397,1.4483,1.51313,2.26286,-0.177016,-0.106013,-0.0141172,-0.39,-0.792775,-1.52605,-3.45272,-0.160426
-2.43572,-1.5038,-1.68768,-2.64094,-3.23013,-0.0556991,0.00846937,0.0399529,0.0172634,-0.134542,1.25424,0.607861,0.58663,0.853655,2.04395,1.80303,0.533657,1.32748,1.37575,2.3409,-0.176951,-0.0993133,-0.0216219,-0.382097,-0.838775,-1.58549,-3.49316,-0.172144
-2.19926,-1.11633,-1.60199,-2.4087,-2.9405,-0.288848,-0.179481,-0.00394273,-0.1637,-0.0584727,0.896529,0.166919,0.435171,0.675141,1.87654,1.76292,0.271659,1.22979,1.18378,1.93473,-0.178841,-0.0674672,0.031946,-0.318327,-0.788293,-1.57194,-3.46034,-0.127206
-2.64475,-1.51862,-1.7298,-2.95861,-3.22142,-0.136741,-0.0156525,0.115304,0.247502,-0.0913519,1.24624,0.594159,0.716227,1.08337,2.0549,2.23832,0.670942,1.46154,1.80376,2.37434,-0.178348,-0.10985,-0.0472728,-0.356148,-0.866417,-1.57818,-3.54248,-0.171867
-2.42918,-1.41081,-1.52384,-2.48775,-3.47837,0.010825,0.240081,0.0963784,0.103332,0.221253,0.994166,0.296123,0.420677,0.659997,2.18433,1.81285,0.4081,1.20922,1.1912,2.55405,-0.178096,-0.0878505,-0.0324262,-0.354042,-0.82239,-1.57227,-3.48381,-0.120851
-2.30065,-1.34187,-1.83432,-2.701,-3.31245,-0.27117,-0.216739,0.00178021,-0.138211,-0.128745,1.04716,0.502511,0.778301,0.810698,2.19812,1.81712,0.500232,1.47579,1.48125,2.38299,-0.175095,-0.116897,0.0569148,-0.348489,-0.788432,-1.52683,-3.46255,-0.13811
-2.27911,-1.2042,-1.62839,-2.56948,-3.15922,-0.162612,0.00393529,0.0782416,-0.0140257,0.097049,1.00251,0.323849,0.586522,0.726236,2.16947,1.74763,0.234398,1.17436,1.25963,2.20926,-0.180886,-0.113884,0.0802317,-0.327571,-0.797552,-1.58223,-3.42902,-0.135736
-2.533,-1.42852,-1.7639,-2.86554,-3.18564,-0.0523167,0.118897,0.191361,0.248737,-0.0229611,1.29986,0.537881,0.637217,1.04133,2.14341,1.83153,0.414887,1.42182,1.40886,2.18299,-0.176181,-0.0986354,-0.0197624,-0.337078,-0.787927,-1.56771,-3.49792,-0.16407
-2.23792,-1.32733,-1.73278,-2.65338,-3.21586,-0.330223,-0.113168,0.0564051,-0.0686109,-0.128302,1.0909,0.624005,0.604164,1.01437,2.40883,1.94775,0.589117,1.39826,1.532,2.42527,-0.174707,-0.0817602,-0.016464,-0.369598,-0.780262,-1.56684,-3.47856,-0.144386
-2.83284,-1.58072,-1.75326,-2.80843,-3.42529,0.137718,0.139542,0.150063,0.0497671,0.135536,1.24438,0.482599,0.430748,0.687448,2.24256,2.05733,0.402635,1.20618,1.52516,2.43095,-0.183242,-0.0805046,0.0170439,-0.372102,-0.808554,-1.65036,-3.52002,-0.113466
-2.37708,-1.29399,-1.73921,-2.48096,-3.2247,-0.306169,-0.0647456,0.134625,-0.060935,0.0331229,1.1753,0.411184,0.598947,0.940158,1.98278,2.13557,0.538499,1.49871,1.45132,2.43044,-0.174543,-0.128106,-0.0776929,-0.337409,-0.831345,-1.54577,-3.47339,-0.163902
-2.7265,-1.69235,-1.87556,-3.00871,-3.27904,0.107405,0.181408,0.254429,0.279483,-0.0805891,1.24591,0.597322,0.698863,0.990784,2.04942,1.97953,0.576859,1.34021,1.4964,2.3321,-0.178853,-0.0967293,0.00256153,-0.361935,-0.758264,-1.57289,-3.42989,-0.105533
-2.36624,-1.35769,-1.65514,-2.6463,-3.32638,-0.28067,-0.128919,0.0626382,-0.0957784,-0.188678,1.00516,0.401326,0.545111,0.7175,2.40603,1.95704,0.541062,1.41828,1.52497,2.59802,-0.177111,-0.111607,-0.00450958,-0.386382,-0.81822,-1.55452,-3.49602,-0.124912
-2.47917,-1.39184,-1.71246,-2.75748,-3.2446,-0.101342,-0.00324376,0.0868775,0.0607024,-0.0868192,0.930082,0.445508,0.60763,0.676685,2.02307,1.95554,0.540592,1.38154,1.61983,2.38963,-0.178374,-0.12623,-0.00880641,-0.355357,-0.802161,-1.58688,-3.52095,-0.141895
-2.67521,-1.46617,-1.67371,-2.82313,-3.33933,-0.0726123,-0.0665251,0.0167026,0.00943431,-0.00420117,1.20527,0.579491,0.595939,0.98111,2.34097,2.19224,0.598996,1.43432,1.73247,2.50184,-0.175895,-0.106158,-0.0118779,-0.362762,-0.798751,-1.56262,-3.42591,-0.141561
-2.40292,-1.25962,-1.58018,-2.52679,-3.3545,-0.236145,-0.0952643,-0.0768639,-0.1142,0.0659019,1.2225,0.403316,0.587251,0.95886,2.27201,1.99675,0.373339,1.39616,1.53581,2.38617,-0.174904,-0.128148,-0.0458959,-0.364404,-0.846664,-1.53688,-3.46289,-0.184373
-2.51268,-1.34659,-1.73418,-2.76324,-3.27766,-0.120835,0.0323565,0.0464681,0.02728,-0.105218,1.20164,0.466047,0.625172,0.87056,2.21223,2.05435,0.453495,1.43363,1.43087,2.41461,-0.175258,-0.0962886,0.0498236,-0.310264,-0.717842,-1.55874,-3.42308,-0.119357
-2.24817,-1.15996,-1.5469,-2.68616,-3.06704,-0.0707084,-0.112674,0.0397592,0.04034,-0.0664451,0.711505,0.206525,0.337315,0.660946,1.82599,1.78155,0.419216,1.26101,1.45389,2.25749,-0.174725,-0.133787,0.00666204,-0.309926,-0.806298,-1.55012,-3.43056,-0.15958
-2.51218,-1.37678,-1.67084,-2.66452,-3.14054,-0.229753,-0.0864613,0.0202973,0.0689346,-0.177147,1.1983,0.492874,0.613819,0.767798,2.05514,2.05995,0.54524,1.40521,1.45824,2.35567,-0.174404,-0.0667572,-0.0166044,-0.346882,-0.792172,-1.54502,-3.44961,-0.155982
-2.53374,-1.57157,-1.7733,-2.88084,-3.45346,0.0206028,0.11744,0.145938,0.288784,-0.0533644,0.950523,0.50436,0.581198,0.831037,2.26605,1.75446,0.452044,1.33605,1.46498,2.38137,-0.184949,-0.140281,-0.0562858,-0.328103,-0.765807,-1.59991,-3.50734,-0.150391
-2.50924,-1.45946,-1.64541,-2.6974,-3.20123,-0.13791,0.0137811,0.0577858,0.00120102,-0.0657727,0.979181,0.418915,0.440356,0.817936,2.01999,2.0648,0.568754,1.3014,1.52382,2.40805,-0.177256,-0.0987154,0.0421294,-0.33021,-0.759601,-1.57398,-3.44879,-0.0909267
-2.51013,-1.34006,-1.74128,-2.81158,-3.23374,-0.0721738,-0.107711,-0.0265241,0.0568826,-0.01621,1.19645,0.491384,0.705288,0.84681,2.14147,1.95985,0.472411,1.36201,1.45521,2.39474,-0.175862,-0.0785205,0.0654011,-0.297502,-0.689738,-1.56055,-3.42535,-0.106661
-2.50486,-1.32337,-1.74784,-2.72471,-2.96971,-0.128989,-0.0417101,0.0289549,-0.00379801,-0.117935,1.23391,0.410966,0.704419,0.884446,1.81899,1.79046,0.26852,1.26192,1.29762,1.98167,-0.183033,-0.0531786,0.0237976,-0.372586,-0.80779,-1.60139,-3.46079,-0.122478
-2.62701,-1.53533,-1.78293,-2.87695,-3.47452,-0.0491436,-0.0484161,0.189282,0.110898,-0.0358288,1.1659,0.588657,0.588285,1.01036,2.20584,1.94079,0.499784,1.34811,1.51178,2.45801,-0.168044,-0.123473,0.0125473,-0.355933,-0.807369,-1.56053,-3.38701,-0.112689
-2.40655,-1.27125,-1.665,-2.75621,-3.08503,-0.216377,0.0163171,0.0310868,-0.047097,-0.23851,1.05069,0.328323,0.529558,0.822069,1.98991,1.90673,0.309418,1.31323,1.32624,2.30393,-0.172954,-0.0955813,0.0549917,-0.355262,-0.773428,-1.61001,-3.49955,-0.138176
-2.38734,-1.33454,-1.65486,-2.67189,-3.13209,-0.25937,-0.0735468,0.00817087,-0.111328,-0.254058,1.13956,0.511422,0.607803,0.874352,2.24256,1.97418,0.513929,1.36047,1.61841,2.25651,-0.171708,-0.113207,-0.047367,-0.296403,-0.787302,-1.56142,-3.51058,-0.126177
-2.35135,-1.16018,-1.55359,-2.5122,-3.24535,-0.231693,-0.128354,-0.0234542,-0.220457,-0.124564,0.81188,0.0700088,0.396212,0.555324,1.79558,1.94716,0.428815,1.30615,1.3677,2.43115,-0.181096,-0.116236,-0.000492881,-0.35942,-0.826096,-1.61604,-3.52152,-0.133185
-2.13834,-1.09103,-1.59121,-2.67442,-2.85829,-0.150734,-0.136165,0.14061,0.074393,-0.179969,0.97898,0.197399,0.438729,0.798581,1.72478,1.6308,0.339809,1.20782,1.41657,2.0623,-0.171798,-0.0872618,-0.00468073,-0.328153,-0.755275,-1.54045,-3.44362,-0.143478
-2.3204,-1.41693,-1.72079,-2.47253,-3.19454,-0.347418,-0.0715383,0.0440315,-0.056943,-0.0180672,1.1035,0.619889,0.763296,0.700512,2.08831,1.81539,0.38446,1.26553,1.12358,2.25186,-0.18779,-0.0774147,-0.00547652,-0.34976,-0.834246,-1.58966,-3.47319,-0.154522
-2.25075,-1.29615,-1.66243,-2.60833,-3.35652,0.018554,0.123099,0.147871,0.0916318,0.146552,0.892536,0.360016,0.540488,0.726081,2.19525,1.58504,0.351125,1.32201,1.30733,2.38903,-0.185108,-0.0770374,0.0457137,-0.312014,-0.819612,-1.53883,-3.44438,-0.142462
-2.66708,-1.63078,-1.66977,-2.6298,-3.22371,-0.184521,-0.0388212,-0.00928109,-0.0692167,-0.202493,1.24003,0.717379,0.518952,0.82007,2.26431,2.15754,0.721,1.35992,1.47983,2.46149,-0.185006,-0.124323,-0.0328763,-0.363878,-0.791691,-1.57366,-3.48813,-0.164014
-2.42941,-1.49029,-1.75886,-2.71235,-3.34423,-0.0473179,0.217067,0.217424,0.228567,0.217849,0.978534,0.463173,0.616065,0.913361,2.22415,1.97876,0.608047,1.40067,1.54751,2.55508,-0.171169,-0.122899,-0.00511581,-0.34718,-0.751959,-1.5737,-3.43553,-0.167725
-2.27035,-1.1582,-1.56006,-2.5812,-3.0517,-0.101357,0.0306129,0.0781942,0.133462,-0.0486091,0.757923,0.148411,0.269973,0.486878,1.81074,1.78293,0.312869,1.29232,1.50284,2.23314,-0.173867,-0.161533,-0.0433887,-0.346796,-0.802596,-1.57552,-3.51368,-0.172705
-2.54712,-1.43412,-1.79944,-2.74203,-3.22031,0.0221577,0.168641,0.221756,0.244939,0.111262,1.19669,0.491903,0.644123,0.897642,2.23863,2.06601,0.635708,1.44148,1.38222,2.45713,-0.179793,-0.104627,-0.0575977,-0.336517,-0.773791,-1.58379,-3.47268,-0.155194
-2.54449,-1.46059,-1.69463,-2.86152,-3.22424,-0.312982,-0.0577724,-0.0862598,-0.166183,-0.249247,1.2306,0.579756,0.615514,1.05331,2.26701,1.92441,0.480126,1.35166,1.66359,2.35436,-0.182194,-0.129525,-0.0217636,-0.324205,-0.780046,-1.59346,-3.52027,-0.139248
