b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.10605,-0.302813,-0.736557,-0.970303,-1.40684,-0.160485,-0.0588607,0.0398739,0.197618,-0.162585,0.891373,0.346985,0.446059,0.618731,2.05565,1.65352,0.334772,1.2505,1.38075,2.3152,-0.139116,0.00842433,0.0157176,-0.275942,-0.693488,-1.41776,-3.4195,-0.0824627
-2.08965,-0.411264,-0.726979,-0.805009,-1.52699,-0.354225,-0.156448,0.00910501,-0.116483,-0.236046,0.987641,0.514076,0.569951,0.838552,2.39645,1.71476,0.536303,1.24867,1.36046,2.47914,-0.138546,-0.0302126,0.0261951,-0.312768,-0.765241,-1.42471,-3.39489,-0.0755157
-2.17346,-0.327751,-0.666869,-0.570689,-1.1846,0.269401,0.342423,0.21753,0.126834,0.266224,0.819596,0.278671,0.40881,0.623138,1.59201,1.52849,0.160514,1.08763,1.04893,1.91802,-0.138434,-0.0473387,-0.0469594,-0.231005,-0.74511,-1.42126,-3.35781,-0.089927
-1.97557,-0.300494,-0.707346,-0.962069,-1.29767,-0.428789,-0.166072,0.0148133,-0.0299391,-0.372771,0.942574,0.362633,0.43518,0.854059,1.90807,1.69788,0.394542,1.21,1.23637,2.26533,-0.131595,-0.0625031,0.0243558,-0.287929,-0.722644,-1.41168,-3.34851,-0.0811939
-2.15903,-0.402241,-0.726615,-0.76898,-1.38622,-0.2143,0.004738,0.14559,0.116966,-0.150969,1.2072,0.575467,0.512795,0.666255,2.22293,1.68748,0.373015,1.15288,1.29382,2.28454,-0.142373,-0.0037636,0.0454767,-0.282297,-0.729876,-1.41748,-3.39884,-0.0467929
-2.219,-0.409465,-0.656103,-0.892299,-1.41359,-0.0951356,-0.0893172,0.0190181,0.0531266,-0.283943,1.08729,0.516535,0.480879,0.79418,2.0286,1.94284,0.706485,1.28691,1.56132,2.61475,-0.132944,-0.013607,0.00106829,-0.277528,-0.765608,-1.40695,-3.35887,-0.0776315
-2.24591,-0.496993,-0.709333,-0.665273,-1.5102,-0.201607,-0.0170242,-0.0251585,-0.0455383,0.0199555,1.11645,0.763323,0.650572,0.810642,2.45027,1.86764,0.604336,1.3802,1.26286,2.45587,-0.146644,-0.0769767,-0.0106007,-0.272062,-0.769614,-1.4608,-3.43493,-0.0663264
-2.39342,-0.566723,-0.801997,-0.839529,-1.65811,-0.227125,-0.144409,-0.0921046,-0.173027,-0.2165,1.22219,0.646816,0.604498,0.831089,2.45755,2.2344,0.794945,1.49749,1.51741,2.74137,-0.137491,0.0101927,0.0283981,-0.268784,-0.789937,-1.47099,-3.44993,-0.0884599
-2.24611,-0.54765,-0.763713,-0.861038,-1.47104,-0.274412,-0.0870501,-0.0244751,-0.073211,-0.248592,1.11294,0.530193,0.598722,0.814124,2.19855,1.95709,0.71423,1.34075,1.38817,2.66642,-0.13346,-0.0331362,-0.0162004,-0.272132,-0.771918,-1.4026,-3.30845,-0.0563826
-2.07565,-0.293747,-0.650304,-0.598966,-1.43221,0.0539934,0.0785605,0.0920077,0.0276285,-0.0579269,0.825378,0.342861,0.403151,0.409214,2.13912,1.44836,0.226565,1.13563,0.96894,2.22415,-0.138609,0.0100122,0.0383823,-0.291292,-0.800218,-1.40455,-3.44578,-0.0624997
-2.04875,-0.314311,-0.806543,-0.837157,-1.27704,-0.102144,0.0884432,0.0535176,0.171078,0.119052,0.870575,0.323531,0.699001,0.599291,1.76918,1.77077,0.421388,1.32034,1.22056,2.18879,-0.136963,0.041672,0.0909923,-0.261637,-0.741134,-1.41944,-3.38809,-0.0668205
-2.08755,-0.343934,-0.689915,-0.700877,-1.48945,-0.341212,-0.0498796,-0.093789,-0.131002,0.00983724,1.0132,0.442178,0.517539,0.709939,2.35795,1.7389,0.427365,1.28441,1.17382,2.42038,-0.139001,-0.032545,0.0527492,-0.255285,-0.756171,-1.43014,-3.40932,-0.0424553
-2.25525,-0.385686,-0.818353,-0.667412,-1.67118,-0.169127,-0.147758,0.0828978,-0.120662,-0.114233,0.806074,0.331133,0.420905,0.54026,2.32263,1.70573,0.374824,1.35111,1.06382,2.47599,-0.144245,0.0134477,0.0975677,-0.329238,-0.753661,-1.45481,-3.4139,-0.0474146
-2.16214,-0.349256,-0.83937,-1.10803,-1.48345,-0.223934,-0.015256,0.0474599,0.101471,-0.0902136,0.99993,0.432932,0.601191,0.898868,2.03409,1.8355,0.420059,1.24287,1.58996,2.28269,-0.135247,0.0458374,0.11658,-0.230565,-0.673658,-1.45442,-3.3728,-0.0405693
-2.18285,-0.44789,-0.710846,-0.984592,-1.23303,-0.231093,-0.0397195,0.0111054,-0.0217391,-0.330847,1.07946,0.446849,0.563587,0.940434,1.94667,1.85887,0.53878,1.31496,1.53511,2.3405,-0.142158,0.0683798,0.0677326,-0.270153,-0.714536,-1.38195,-3.34106,-0.0361179
-2.02727,-0.349738,-0.663823,-0.64865,-1.61328,-0.206881,-0.144631,-0.0387625,-0.165521,-0.131934,1.10476,0.711587,0.671877,0.787207,2.26631,1.83468,0.620773,1.30699,1.35694,2.55569,-0.133465,0.0219014,0.0545487,-0.243553,-0.695589,-1.37663,-3.30447,-0.076434
-2.30799,-0.48923,-0.809114,-0.928884,-1.54705,-0.0980066,-0.0833905,0.00348484,-0.194822,-0.149173,1.13568,0.56013,0.627878,0.92538,2.25141,1.95895,0.576263,1.37028,1.50651,2.50935,-0.134978,0.011211,0.0226536,-0.240067,-0.699695,-1.42102,-3.35759,-0.0168141
-2.16146,-0.526796,-0.878657,-1.09016,-1.66298,-0.293864,-0.173479,0.079343,0.117565,-0.216911,1.25561,0.764393,0.75531,1.03284,2.53226,1.82981,0.716811,1.23989,1.45851,2.58462,-0.125812,-0.0800272,0.0411009,-0.295392,-0.737011,-1.39924,-3.33931,-0.0408221
-2.48945,-0.658933,-0.857959,-1.06858,-1.80226,-0.031733,0.00155568,0.0162394,0.0526427,-0.00589837,1.30598,0.676765,0.632016,1.03872,2.54477,2.11264,0.644519,1.45116,1.68288,2.68656,-0.142125,0.0391186,0.068586,-0.284459,-0.769911,-1.48943,-3.41959,-0.0348754
-2.25833,-0.449019,-0.76017,-0.793501,-1.56099,-0.135353,0.00906104,0.178049,0.0852103,0.0513884,1.01453,0.515823,0.524446,0.706945,2.10202,1.97253,0.666717,1.37295,1.36155,2.58924,-0.140164,-0.0222832,0.0664624,-0.303498,-0.782363,-1.38319,-3.39835,-0.0545672
-2.30351,-0.550868,-0.763564,-0.822259,-1.71075,-0.20155,-0.138761,-0.0202561,-0.0843177,-0.0932446,1.34188,0.808445,0.65432,0.810171,2.67283,1.78745,0.535074,1.21045,1.17765,2.58278,-0.141415,-0.00347612,0.0818219,-0.272321,-0.758821,-1.43338,-3.33018,-0.0476776
-2.0743,-0.479672,-0.840768,-0.922812,-1.58105,-0.279053,-0.133379,-0.0415828,0.0513319,-0.0272622,0.811737,0.442534,0.575715,0.62725,2.16237,1.89611,0.725942,1.43328,1.38518,2.57404,-0.138817,0.00876488,0.0963631,-0.319593,-0.729275,-1.42778,-3.36346,-0.0568448
-2.20922,-0.312888,-0.707179,-0.74056,-1.45593,-0.18623,-0.040663,0.0668268,-0.00787932,-0.0299747,1.17576,0.529523,0.521922,0.807322,2.40144,1.95706,0.539497,1.2894,1.2918,2.55083,-0.142385,0.0238992,0.0247499,-0.275895,-0.728584,-1.44343,-3.44924,-0.0862051
-2.15649,-0.339799,-0.819829,-0.832512,-1.46468,-0.284724,-0.114757,0.000475313,-0.128541,-0.195639,1.08803,0.471925,0.645599,0.908268,2.26631,1.74481,0.519612,1.44667,1.41836,2.5209,-0.14132,0.0313759,0.048241,-0.252855,-0.694439,-1.44215,-3.38583,-0.0642617
-2.31672,-0.572419,-0.863792,-0.778595,-1.65986,-0.217776,-0.105339,-0.0469851,-0.183682,-0.0548502,1.18768,0.704176,0.714783,1.02564,2.15338,1.9324,0.719555,1.45865,1.38007,2.52164,-0.138632,0.0192164,0.00379265,-0.295688,-0.732007,-1.45223,-3.38522,-0.0774
-2.16098,-0.321125,-0.786841,-0.744962,-1.26018,-0.442791,-0.342284,-0.128301,-0.217884,-0.356946,1.18441,0.623334,0.688646,0.764647,2.13624,2.06794,0.688191,1.45171,1.5533,2.5262,-0.140564,0.0432006,0.0267686,-0.279795,-0.773738,-1.43987,-3.44664,-0.108105
-2.28434,-0.437662,-0.685273,-0.819869,-1.58379,-0.277223,-0.219337,-0.160722,-0.192292,-0.259426,1.01325,0.573016,0.441481,0.71475,2.20412,1.87198,0.434955,1.17077,1.3279,2.53974,-0.140508,-0.0390048,0.119645,-0.259945,-0.694492,-1.44903,-3.38252,-0.0225601
-2.39182,-0.571678,-0.854845,-0.95285,-1.51388,0.050977,0.0653272,0.166664,0.239051,-0.119589,0.958389,0.576746,0.580815,0.651258,2.30705,1.91974,0.606342,1.25874,1.38358,2.51327,-0.141952,-0.02396,0.0593992,-0.252321,-0.694165,-1.42534,-3.34027,-0.0450634
-2.22556,-0.33991,-0.778051,-0.87012,-1.48656,-0.148465,-0.0656413,0.0566177,-0.105495,-0.0541744,1.21834,0.650163,0.697045,1.01914,2.31722,1.885,0.454414,1.21959,1.45986,2.40828,-0.133004,0.0261,0.0460998,-0.260542,-0.691033,-1.41669,-3.36626,-0.0760626
-1.98553,-0.378839,-0.620056,-0.820002,-1.36344,-0.121153,-0.0289698,0.137891,0.270893,-0.0896279,0.819048,0.505491,0.561156,0.967789,2.29855,1.54619,0.388534,1.114,1.21068,2.39979,-0.141135,-0.0129814,0.0160204,-0.2496,-0.762636,-1.3706,-3.34804,-0.062011
-2.17326,-0.324255,-0.66279,-0.828545,-1.37458,-0.0612731,-0.120491,-0.00868841,0.113801,-0.104001,0.915634,0.386838,0.519053,0.765187,2.06048,1.6683,0.415534,1.17473,1.24541,2.37434,-0.142452,0.014885,0.0410357,-0.285501,-0.759615,-1.43868,-3.36674,-0.070895
-2.53762,-0.757567,-0.905969,-1.18405,-1.76298,-0.00682769,0.0873872,0.134162,0.164692,0.0516745,1.31046,0.724733,0.660321,1.08648,2.18939,2.02391,0.711726,1.37065,1.52616,2.53806,-0.13323,-0.0298259,0.0636433,-0.274714,-0.695314,-1.36884,-3.31473,-0.0525424
-2.1188,-0.561336,-0.778953,-0.83365,-1.54629,-0.356492,-0.106223,-0.0558974,-0.108841,-0.181762,1.11003,0.696714,0.644479,0.768051,2.25096,1.86144,0.667516,1.42205,1.40857,2.38017,-0.132225,4.69783e-05,0.020474,-0.300121,-0.719664,-1.37312,-3.36355,-0.040943
-2.32005,-0.518224,-0.902567,-1.10915,-1.55093,-0.18201,-0.132826,0.0960089,0.00132121,-0.283932,1.24599,0.675003,0.71878,0.934103,2.25043,1.9097,0.630555,1.36667,1.50525,2.51239,-0.13665,0.0396856,0.0903379,-0.25545,-0.693421,-1.45523,-3.43322,-0.0403797
-2.32124,-0.473745,-0.78165,-0.788786,-1.67777,-0.219748,-0.0603047,0.0240144,0.08925,-0.0569006,1.14132,0.519986,0.570004,0.702579,2.4825,1.93346,0.677384,1.45909,1.50616,2.76217,-0.14642,-0.0276296,-0.024779,-0.277917,-0.756097,-1.42992,-3.42836,-0.0930906
-2.17403,-0.287291,-0.685155,-0.800064,-1.50266,-0.38381,-0.239514,-0.0310732,-0.15852,-0.284038,1.12713,0.357364,0.611918,0.833643,2.45251,1.88088,0.495597,1.32788,1.58407,2.61431,-0.152672,0.0686997,0.12511,-0.265912,-0.753005,-1.39792,-3.39437,0.0166525
-2.43144,-0.527026,-0.666808,-0.808214,-1.55622,-0.19856,0.0144869,0.0125728,0.0655233,-0.0102649,1.3317,0.514198,0.464149,0.834997,2.27218,2.0889,0.582332,1.20484,1.32545,2.42842,-0.146154,0.0140429,0.104112,-0.298303,-0.77717,-1.42519,-3.38143,0.00284444
-2.19097,-0.455007,-0.689916,-0.861369,-1.69097,-0.416657,-0.208956,-0.071358,-0.142459,-0.0662864,1.10965,0.625307,0.562717,0.924565,2.43751,1.94568,0.651545,1.25794,1.46174,2.59941,-0.13617,-0.0704635,0.07014,-0.29408,-0.721717,-1.4201,-3.38171,-0.0631334
-2.26686,-0.623005,-0.86074,-0.9106,-1.72623,-0.0576793,0.0607144,0.116177,0.0553627,0.0196248,1.08033,0.800048,0.699223,0.898725,2.59404,1.71656,0.554983,1.31233,1.25835,2.42571,-0.140397,-0.00225281,0.0449935,-0.248855,-0.766694,-1.47125,-3.42616,-0.0484606
-2.12914,-0.497994,-0.717394,-0.697999,-1.45676,-0.15396,-0.0165572,-0.0715056,-0.0625306,-0.143089,0.981318,0.599434,0.629871,0.68451,2.29327,1.75831,0.630109,1.27786,1.22087,2.40496,-0.141371,0.029709,0.0397625,-0.259892,-0.743981,-1.39859,-3.36406,-0.0411356
-2.0158,-0.288328,-0.612992,-0.88221,-1.55219,-0.42365,-0.338124,-0.111908,-0.0207543,-0.386767,0.931462,0.45789,0.509309,0.749565,2.485,1.69759,0.510873,1.26921,1.35825,2.65448,-0.14291,0.00590876,0.0608635,-0.258799,-0.735808,-1.36023,-3.3946,-0.0391882
-2.40414,-0.387089,-0.711491,-0.926891,-1.32815,0.0567163,0.161417,0.137399,0.0437533,0.0554589,0.943981,0.380495,0.429752,0.891052,2.09329,1.9305,0.555605,1.33413,1.55673,2.50992,-0.154916,-0.0110485,0.0712021,-0.313244,-0.764381,-1.45713,-3.46125,-0.0577343
-2.10888,-0.47467,-0.789697,-0.828678,-1.46903,-0.269597,-0.141872,-0.0468517,-0.180477,-0.325905,1.1093,0.623746,0.626865,0.891866,2.27653,1.8514,0.647041,1.38451,1.45336,2.56923,-0.137107,0.0129144,0.0693557,-0.252436,-0.797975,-1.44169,-3.3594,-0.065929
-2.25805,-0.492747,-1.01033,-1.14594,-1.60261,-0.241226,-0.105735,0.0911112,0.0494261,-0.207645,0.999531,0.53122,0.753325,0.931894,2.24243,1.99492,0.570348,1.41128,1.49464,2.47895,-0.126824,0.00513867,0.0421875,-0.26832,-0.743612,-1.45781,-3.37383,-0.0719086
-2.23004,-0.403325,-0.615435,-0.680009,-1.61286,-0.231584,-0.168158,-0.00924463,-0.0604429,-0.258111,1.04133,0.456858,0.454659,0.766264,2.50698,1.99554,0.66286,1.25667,1.36971,2.85319,-0.143802,0.0206112,0.0401663,-0.277406,-0.796726,-1.45119,-3.44442,-0.0876282
-2.44525,-0.566648,-0.82378,-1.03535,-1.62121,0.0300324,0.0239715,0.0753696,0.064805,0.0375784,0.943444,0.452975,0.441168,0.645536,2.06623,2.02775,0.714186,1.40195,1.56433,2.55319,-0.137109,-0.0148987,0.051263,-0.271097,-0.773608,-1.39507,-3.36193,-0.0474485
-2.07222,-0.238828,-0.652008,-0.81841,-1.46116,-0.404603,-0.218634,-0.030594,-0.0529775,-0.0426736,1.10265,0.524092,0.586196,0.902917,2.28805,2.02704,0.577477,1.31878,1.63047,2.53506,-0.137987,0.00238956,0.0555725,-0.282334,-0.750267,-1.40846,-3.36926,-0.0442086
-2.20257,-0.435602,-0.860345,-0.793357,-1.69182,-0.35677,-0.207406,0.0400833,-0.251078,-0.0227164,1.02186,0.634867,0.733537,0.706754,2.56829,1.93687,0.728203,1.44711,1.52899,2.75216,-0.138643,-0.0444583,0.00135258,-0.276885,-0.738043,-1.45954,-3.40117,-0.0952792
-2.46902,-0.489648,-0.789754,-0.824107,-1.5,-0.072171,-0.0202485,0.0364021,0.0136102,-0.0919722,1.38739,0.560991,0.668082,0.948831,2.13431,2.06241,0.61223,1.38105,1.38962,2.49416,-0.140495,-0.00103631,0.0583007,-0.303896,-0.769029,-1.44486,-3.41382,-0.0545991
-2.27853,-0.294781,-0.669986,-0.848717,-1.41331,-0.252718,-0.218432,-0.0541873,-0.132669,-0.24833,1.01275,0.35124,0.540582,0.988704,2.23422,1.81047,0.468895,1.26611,1.38436,2.57669,-0.151499,-0.0368542,0.0602281,-0.325463,-0.800123,-1.4021,-3.42925,-0.0734035
-2.27708,-0.37561,-0.748935,-0.922194,-1.33717,-0.22465,-0.128273,-0.0152622,-0.0188203,-0.239213,1.33682,0.561022,0.613936,1.02337,2.48193,1.8281,0.471295,1.31344,1.55367,2.40098,-0.148336,0.0365818,0.0467668,-0.263762,-0.733379,-1.42729,-3.43862,-0.0258575
-2.24445,-0.498166,-0.806371,-1.05918,-1.4221,-0.0913078,0.0137772,0.109104,0.228226,-0.0571728,0.816647,0.412386,0.507696,0.727562,1.96453,1.90841,0.59246,1.31398,1.35374,2.43833,-0.137281,-0.00921633,0.0132552,-0.271712,-0.764225,-1.4134,-3.3891,-0.060853
-2.32966,-0.568835,-0.757499,-0.97216,-1.84967,-0.25322,-0.14321,-0.0642169,0.0138893,0.0642075,1.26161,0.7069,0.641882,1.00747,2.43234,2.1595,0.691108,1.31936,1.59974,2.69947,-0.13537,0.0258797,0.0274688,-0.303453,-0.75882,-1.44106,-3.35518,-0.0511798
-2.28307,-0.492675,-0.787399,-0.894492,-1.58153,-0.249406,-0.159382,0.0338927,0.0342881,-0.222241,1.15111,0.586148,0.529149,0.646432,2.20888,2.0151,0.632177,1.33467,1.36483,2.64861,-0.136441,-0.025352,-0.00975724,-0.277289,-0.724162,-1.42287,-3.35502,-0.0702663
-2.16301,-0.344152,-0.849171,-0.901565,-1.3278,-0.15001,-0.087994,0.0193218,-0.155227,-0.158224,1.08235,0.57052,0.754137,0.992195,2.33408,1.65946,0.461847,1.42889,1.45325,2.31552,-0.142861,0.026968,0.0534382,-0.304391,-0.75719,-1.44113,-3.39457,-0.029204
-2.01596,-0.176392,-0.609862,-0.603901,-1.17445,-0.291554,-0.0840139,0.0301408,-0.0338914,-0.12109,0.785572,0.317893,0.447335,0.422691,2.05722,1.6172,0.294724,1.12559,1.1046,2.2548,-0.148967,0.0201057,0.0780339,-0.303286,-0.779289,-1.45788,-3.46839,-0.0631811
-1.89815,-0.262983,-0.635611,-0.808505,-1.27244,-0.151075,-0.0423445,0.012144,0.0465609,-0.185664,0.924828,0.366908,0.558884,0.880231,1.95817,1.51291,0.226508,1.19477,1.23181,2.06879,-0.135068,0.0426867,0.0329427,-0.278846,-0.779906,-1.44441,-3.39274,-0.0457062
-2.12558,-0.258793,-0.590642,-0.554567,-1.30556,-0.193123,-0.0346241,0.0472353,0.0656549,-0.00894616,1.05546,0.452452,0.525841,0.562351,2.13364,1.67569,0.339021,1.10803,0.96523,2.31678,-0.146795,-0.00239155,0.057402,-0.313033,-0.749498,-1.42353,-3.37265,-0.0673801
-2.16459,-0.428043,-0.782014,-1.00066,-1.46626,-0.379532,-0.184705,-0.0162272,0.0383634,-0.214967,0.901759,0.47814,0.474022,0.827308,2.16901,1.86638,0.490661,1.21276,1.3167,2.34082,-0.136834,0.0248708,0.0834928,-0.239344,-0.773132,-1.45542,-3.38242,-0.0442335
-2.1635,-0.400511,-0.831962,-0.811192,-1.50763,-0.163624,-0.000366072,0.0984376,-0.0814307,-0.0414323,1.10908,0.512229,0.668078,0.749469,2.25424,1.7801,0.512633,1.3652,1.29492,2.4409,-0.134822,-0.0272038,0.0104324,-0.286515,-0.693843,-1.39918,-3.33419,-0.0678846
-2.44294,-0.665289,-0.831039,-1.12131,-1.72199,-0.216536,0.0278181,0.0825846,0.024248,-0.0413398,1.34229,0.656481,0.562197,0.909335,2.51864,2.08233,0.677425,1.34193,1.67975,2.44017,-0.13593,0.0339019,0.087597,-0.302439,-0.723579,-1.42845,-3.35345,-0.0252976
-2.38923,-0.58653,-0.78438,-1.02195,-1.95782,-0.173204,-0.126916,-0.0576087,0.0338886,0.0352819,1.27001,0.737421,0.673043,0.932639,2.6811,1.92364,0.66246,1.41248,1.63534,2.7413,-0.140881,0.00326668,0.0117045,-0.277208,-0.793008,-1.43456,-3.44258,-0.0499683
-2.25121,-0.615823,-0.889913,-0.907286,-1.60606,-0.082054,0.0831579,0.126062,0.020744,0.0478982,1.01018,0.534696,0.626782,0.703736,2.16792,2.02746,0.809043,1.4423,1.5174,2.79435,-0.13949,0.0335013,0.0429473,-0.277758,-0.764945,-1.44754,-3.39813,-0.0486412
-2.07634,-0.397336,-0.78479,-0.809788,-1.58004,-0.327713,-0.159386,0.0763937,-0.0155494,-0.244241,0.932369,0.509591,0.543273,0.816553,2.27194,1.69161,0.405733,1.3067,1.22631,2.32614,-0.137582,-0.0123758,0.0528849,-0.25063,-0.760953,-1.41068,-3.39058,-0.107399
-1.88922,-0.150917,-0.572581,-0.714827,-1.39273,-0.392934,-0.203393,-0.112447,-0.0945979,-0.103353,0.955214,0.295452,0.464508,0.827527,2.06557,1.76719,0.380949,1.26347,1.3575,2.26315,-0.134975,0.00758667,-0.00188364,-0.205379,-0.700843,-1.38095,-3.33826,-0.0935697
-2.31046,-0.42105,-0.763551,-0.997033,-1.45037,-0.260589,-0.0844792,-0.0241152,0.0520811,-0.0871372,1.02172,0.4485,0.522006,0.853656,2.20823,1.97618,0.680708,1.37178,1.56406,2.59523,-0.145647,-0.0127706,0.0738484,-0.230822,-0.682582,-1.43972,-3.44715,-0.0432515
-2.20215,-0.229282,-0.55324,-0.76365,-1.22439,-0.273019,-0.266815,-0.100473,-0.112047,-0.463324,1.26205,0.477568,0.496918,0.86148,2.14491,1.86232,0.399621,1.20705,1.34748,2.47469,-0.147347,0.0107557,0.0357598,-0.279835,-0.81525,-1.4585,-3.45858,-0.0586355
-2.30621,-0.604903,-0.943573,-1.15072,-2.02758,-0.0719524,0.0101653,0.124218,0.080986,0.0158796,1.25322,0.766465,0.667787,0.861807,2.75591,1.89735,0.733952,1.41462,1.61734,2.94859,-0.140704,0.0249273,0.107254,-0.260154,-0.723215,-1.39712,-3.38928,-0.0410427
-2.31955,-0.416016,-0.747686,-0.752338,-1.32728,-0.0939703,0.0776914,0.0151714,-0.0510296,-0.0779231,0.872642,0.382984,0.50277,0.589122,1.97833,1.70005,0.199542,1.22337,1.1828,2.02526,-0.138796,-0.00994859,0.0528306,-0.284118,-0.705014,-1.48591,-3.4045,-0.0668098
-2.31573,-0.516247,-0.768704,-0.880658,-1.74745,-0.221295,-0.138827,0.0100028,-0.103011,-0.236746,0.991264,0.374122,0.509569,0.843152,2.26411,1.97115,0.656796,1.3349,1.367,2.8234,-0.140445,0.00505843,0.0576433,-0.287625,-0.750341,-1.3997,-3.34894,-0.0334614
-2.41266,-0.583565,-0.835725,-1.02346,-1.72409,0.00361266,0.0726273,0.135838,0.0502403,0.0271718,1.15047,0.706209,0.691649,1.04747,2.42159,2.03102,0.686708,1.44408,1.7492,2.66094,-0.138786,-0.0342004,-0.00899732,-0.315362,-0.764864,-1.44083,-3.38044,-0.0491766
-2.14319,-0.351398,-0.705067,-0.829682,-1.40686,-0.223419,-0.151859,0.0319688,-0.0308772,-0.141845,0.935036,0.41477,0.345179,0.625876,1.99647,1.75079,0.47833,1.12621,1.30562,2.43105,-0.13769,-0.0159012,0.0829309,-0.271926,-0.692808,-1.44658,-3.39815,-0.0452537
-2.05961,-0.428671,-0.626044,-0.856169,-1.40962,-0.171151,0.0179048,0.103934,0.273465,-0.135888,1.11558,0.783827,0.558864,0.883158,2.55089,1.86763,0.608378,1.19211,1.38248,2.43523,-0.138721,-0.0496862,0.0251087,-0.283327,-0.754086,-1.3521,-3.40363,-0.0867063
-2.18915,-0.253579,-0.758557,-1.0096,-1.3275,-0.235217,-0.18828,-0.0123808,0.0589638,-0.273803,1.11919,0.431414,0.580966,0.99408,2.1569,1.84612,0.456961,1.42262,1.47334,2.46787,-0.144103,-0.0134945,0.108171,-0.287232,-0.80396,-1.44432,-3.41946,-0.0423238
-2.03467,-0.421888,-0.763287,-0.811255,-1.53196,-0.37399,-0.147566,0.0294543,-0.104152,-0.137338,1.0098,0.539581,0.459359,0.70086,2.35062,1.68128,0.457457,1.20615,1.30138,2.21783,-0.131558,-0.0174761,0.0379525,-0.254104,-0.723807,-1.41173,-3.36439,-0.0759326
-2.42807,-0.578501,-0.735023,-1.0833,-1.52045,-0.0233973,0.0878175,0.158936,0.28099,-0.0100421,1.10553,0.540777,0.514572,0.749117,2.16766,1.93452,0.539222,1.30136,1.48831,2.39805,-0.139656,0.0364191,0.0518596,-0.341036,-0.868108,-1.45536,-3.41635,-0.0459297
-2.18069,-0.315029,-0.585355,-0.704741,-1.56925,-0.0809546,0.0445002,-0.0243351,-0.0729685,0.141315,0.815326,0.204765,0.339372,0.505879,2.01573,1.75557,0.304336,1.2301,1.30584,2.49243,-0.138963,-0.00974961,0.0325951,-0.326698,-0.804592,-1.43671,-3.41294,-0.0277034
-2.32233,-0.61011,-0.722161,-0.871616,-1.67996,-0.154023,0.039382,0.0811794,-0.0361555,0.0408054,1.27144,0.82876,0.659454,1.12043,2.47359,1.97594,0.690137,1.34647,1.54519,2.66764,-0.146025,0.0229352,0.0453299,-0.334052,-0.788549,-1.4096,-3.3353,-0.0404745
-2.06229,-0.391782,-0.779794,-0.97292,-1.44434,-0.286208,-0.146886,-0.0210176,0.107324,-0.162708,0.884526,0.509086,0.521272,0.786704,2.06705,1.97156,0.608571,1.3782,1.50584,2.51896,-0.139015,0.031357,0.0746989,-0.243053,-0.707198,-1.40247,-3.34097,-0.036477
-2.33205,-0.577835,-0.87615,-1.02279,-1.5709,-0.207277,-0.108233,0.0692249,-0.141302,-0.0343454,1.2221,0.731469,0.723846,1.10156,2.27478,1.99088,0.67345,1.41729,1.65616,2.47755,-0.139301,0.00155661,0.0242142,-0.314895,-0.773486,-1.47058,-3.36142,-0.0817922
-2.50453,-0.855103,-1.028,-1.26794,-1.80615,-0.118894,0.060989,0.00884572,-0.0706556,-0.209381,1.32683,0.755793,0.791431,1.14125,2.40088,1.98454,0.781955,1.48146,1.62853,2.63197,-0.126786,-0.0217799,0.0312779,-0.28588,-0.738651,-1.40737,-3.32336,-0.0656531
-2.14313,-0.287752,-0.64733,-0.612022,-1.60527,-0.137622,-0.166265,-0.0466175,0.0202143,-0.0290645,0.754036,0.316434,0.371515,0.616342,2.09921,1.85789,0.45692,1.27261,1.15321,2.69273,-0.142663,0.0234837,0.044776,-0.286501,-0.769671,-1.42822,-3.38814,-0.0950555
-2.23248,-0.391828,-0.767362,-0.858134,-1.55711,-0.181109,-0.0869106,-0.0393608,-0.0405895,-0.121865,1.05083,0.472472,0.523921,0.862255,2.2829,1.85747,0.500121,1.35178,1.49791,2.60711,-0.140023,-0.0118929,-0.0086496,-0.340567,-0.789119,-1.45683,-3.41511,-0.0434094
-2.10611,-0.350892,-0.730279,-0.737151,-1.54869,-0.178329,-0.0151768,0.0481936,0.0908468,0.032936,0.899741,0.437185,0.676522,0.825722,2.22665,1.78191,0.506627,1.30575,1.29185,2.60934,-0.141497,-0.0131808,0.0597619,-0.323916,-0.768309,-1.40951,-3.39388,-0.0781219
-2.18778,-0.487947,-0.739402,-1.03851,-1.60248,-0.23229,-0.0839566,0.0689894,0.0984226,-0.244677,1.10456,0.619737,0.526985,0.821594,2.44823,1.86562,0.645197,1.26863,1.50704,2.6341,-0.136945,-0.00350872,0.0233119,-0.279236,-0.756536,-1.43309,-3.38326,-0.0594548
